"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Rain Rate (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","CO2 battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2025-01-31T14:50:00-08:00,2025-01-31 14:50:00,45.5,44.2,45.2,3.4,4.5,18.3,235,0,0.31,0.24,0.34,1.62,198.71,30.29,99,0,12.1,77.5,35,29.01,1,1,76.6,47.7
2025-01-31T14:45:00-08:00,2025-01-31 14:45:00,45.5,42.7,45.2,5.4,6.9,18.3,238,0.07,0.31,0.24,0.34,1.62,198.71,30.29,99,0,11.6,77.7,36,29.01,1,1,76.9,48.6
2025-01-31T14:40:00-08:00,2025-01-31 14:40:00,45.5,43,45.2,4.9,8.1,18.3,232,0.12,0.31,0.24,0.34,1.62,198.71,30.29,99,0,19.4,77.9,36,29.02,1,1,77.1,48.8
2025-01-31T14:35:00-08:00,2025-01-31 14:35:00,45.5,45.5,45.2,1.8,2.2,18.3,271,0.05,0.3,0.23,0.33,1.61,198.69,30.29,99,0,13.8,77.5,36,29.01,1,1,76.6,48.4
2025-01-31T14:30:00-08:00,2025-01-31 14:30:00,45.5,45.5,45.2,2.2,3.4,18.3,208,0.07,0.29,0.22,0.32,1.6,198.69,30.3,99,0,14.7,77.9,36,29.02,1,1,77.1,48.8
2025-01-31T14:25:00-08:00,2025-01-31 14:25:00,45.5,40.2,45.2,10.7,12.5,18.3,246,0.12,0.29,0.22,0.32,1.6,198.69,30.3,99,0,13.3,77.7,34,29.02,1,1,76.8,47.1
2025-01-31T14:20:00-08:00,2025-01-31 14:20:00,45.5,43.8,45.2,3.8,4.5,18.3,338,0.05,0.28,0.21,0.31,1.59,198.67,30.3,99,0,16.9,77.9,34,29.03,1,1,77,47.3
2025-01-31T14:15:00-08:00,2025-01-31 14:15:00,45.5,43.7,45.2,4,5.8,18.3,243,0.12,0.28,0.21,0.31,1.59,198.67,30.3,99,0,22.9,77.7,34,29.02,1,1,76.8,47.1
2025-01-31T14:10:00-08:00,2025-01-31 14:10:00,45.5,45.5,45.2,1.8,2.2,18.3,239,0.14,0.27,0.2,0.3,1.58,198.66,30.3,99,0,21.6,77.9,34,29.03,1,1,77,47.3
2025-01-31T14:05:00-08:00,2025-01-31 14:05:00,45.5,45.5,45.2,2.5,4.5,18.3,91,0.12,0.26,0.19,0.29,1.57,198.65,30.31,99,0,7.7,77.9,34,29.03,1,1,77,47.3
2025-01-31T14:00:00-08:00,2025-01-31 14:00:00,45.5,45.5,45.2,1.8,2.2,18.3,246,0.05,0.25,0.18,0.28,1.56,198.64,30.31,99,0,10.4,78.1,34,29.04,1,1,77.2,47.4
2025-01-31T13:55:00-08:00,2025-01-31 13:55:00,45.3,45.3,45,2.5,3.4,18.3,208,0.07,0.24,0.17,0.27,1.55,198.63,30.32,99,0,16,78.1,34,29.04,1,1,77.2,47.4
2025-01-31T13:50:00-08:00,2025-01-31 13:50:00,45.3,43.4,45,4,5.8,18.3,253,0.07,0.24,0.17,0.27,1.55,198.63,30.3,99,0,12.1,78.1,34,29.03,1,1,77.2,47.4
2025-01-31T13:45:00-08:00,2025-01-31 13:45:00,45.3,45.3,45,2.5,3.4,18.3,259,0.05,0.23,0.16,0.26,1.54,198.62,30.32,99,0,16.9,78.1,34,29.04,1,1,77.2,47.4
2025-01-31T13:40:00-08:00,2025-01-31 13:40:00,45.3,45.3,45,2.5,3.4,18.3,261,0.05,0.23,0.16,0.26,1.54,198.62,30.32,99,0,15.2,78.1,34,29.05,1,1,77.2,47.4
2025-01-31T13:35:00-08:00,2025-01-31 13:35:00,45.3,45.3,45,2.9,3.4,18.3,271,0.05,0.23,0.16,0.26,1.54,198.62,30.31,99,0,19.4,78.1,34,29.04,1,1,77.2,47.4
2025-01-31T13:30:00-08:00,2025-01-31 13:30:00,45.1,45.1,44.8,1.1,1.1,18.3,247,0,0.22,0.15,0.25,1.53,198.61,30.32,99,0,22,77.9,34,29.05,1,1,77,47.3
2025-01-31T13:25:00-08:00,2025-01-31 13:25:00,45.1,42,44.8,5.8,8.1,18.3,215,0.07,0.22,0.15,0.25,1.53,198.61,30.32,99,0,21.2,77.9,34,29.05,1,1,77,47.3
2025-01-31T13:20:00-08:00,2025-01-31 13:20:00,45.1,45.1,44.8,0.9,1.1,18.3,206,0.07,0.22,0.15,0.25,1.53,198.61,30.32,99,0,23.4,77.9,33,29.04,1,1,76.9,46.5
2025-01-31T13:15:00-08:00,2025-01-31 13:15:00,45.1,45.1,44.8,2.9,4.5,18.3,254,0,0.21,0.14,0.24,1.52,198.6,30.32,99,0,26.8,77.9,33,29.05,1,1,76.9,46.5
2025-01-31T13:10:00-08:00,2025-01-31 13:10:00,45.1,45.1,44.8,2.7,3.4,18.3,213,0,0.21,0.14,0.24,1.52,198.6,30.33,99,0,20.8,77.7,33,29.05,1,1,76.7,46.3
2025-01-31T13:05:00-08:00,2025-01-31 13:05:00,45.1,40.4,44.8,8.9,11.4,18.3,243,0,0.21,0.14,0.24,1.52,198.6,30.34,99,0,20.8,77.9,33,29.06,1,1,76.9,46.5
2025-01-31T13:00:00-08:00,2025-01-31 13:00:00,45.1,45.1,44.6,2.2,2.2,18.3,265,0,0.21,0.14,0.24,1.52,198.6,30.34,98,0,21.6,78.1,33,29.06,1,1,77.2,46.6
2025-01-31T12:55:00-08:00,2025-01-31 12:55:00,45.1,43.6,44.6,3.6,5.8,18.3,215,0,0.21,0.14,0.24,1.52,198.6,30.34,98,0,17.7,77.7,33,29.07,1,1,76.7,46.3
2025-01-31T12:50:00-08:00,2025-01-31 12:50:00,45.3,44,44.5,3.4,4.5,18.3,273,0,0.21,0.14,0.24,1.52,198.6,30.34,97,0,16.4,77.9,33,29.07,1,1,76.9,46.5
2025-01-31T12:45:00-08:00,2025-01-31 12:45:00,45.5,41,44.4,8.7,10.3,18.3,255,0,0.21,0.14,0.24,1.52,198.6,30.35,96,0,22.5,77.9,33,29.07,1,1,76.9,46.5
2025-01-31T12:40:00-08:00,2025-01-31 12:40:00,45.5,41.8,44.4,6.9,9.2,18.3,261,0,0.21,0.14,0.24,1.52,198.6,30.35,96,0,28.1,77.9,33,29.07,1,1,76.9,46.5
2025-01-31T12:35:00-08:00,2025-01-31 12:35:00,45.5,43,44.4,4.9,8.1,18.3,232,0,0.21,0.14,0.24,1.52,198.6,30.35,96,0,31.6,78.1,33,29.07,1,1,77.2,46.6
2025-01-31T12:30:00-08:00,2025-01-31 12:30:00,45.7,41.3,44.9,8.5,12.5,18.3,254,0,0.21,0.14,0.24,1.52,198.6,30.35,97,0,32.4,77.9,33,29.08,1,1,76.9,46.5
2025-01-31T12:25:00-08:00,2025-01-31 12:25:00,45.7,44.2,44.9,3.6,5.8,18.3,229,0,0.21,0.14,0.24,1.52,198.6,30.35,97,0,30.3,77.9,33,29.07,1,1,76.9,46.5
2025-01-31T12:20:00-08:00,2025-01-31 12:20:00,45.7,45.7,44.9,2.9,3.4,18.3,247,0,0.21,0.14,0.24,1.52,198.6,30.36,97,0,23.9,78.3,33,29.08,1,1,77.4,46.8
2025-01-31T12:15:00-08:00,2025-01-31 12:15:00,45.9,44.5,45.4,3.6,4.5,18.3,196,0,0.21,0.14,0.24,1.52,198.6,30.36,98,0,35.1,78.1,33,29.08,1,1,77.2,46.6
2025-01-31T12:10:00-08:00,2025-01-31 12:10:00,45.9,44.3,45.4,3.8,6.9,18.3,252,0,0.21,0.14,0.24,1.52,198.6,30.36,98,0,42.9,77.9,33,29.09,1,1,76.9,46.5
2025-01-31T12:05:00-08:00,2025-01-31 12:05:00,45.9,45.9,45.4,1.1,3.4,18.3,220,0,0.21,0.14,0.24,1.52,198.6,30.36,98,0,53.3,78.1,33,29.09,1,1,77.2,46.6
2025-01-31T12:00:00-08:00,2025-01-31 12:00:00,45.7,45.7,45.4,2.2,3.4,18.3,100,0,0.21,0.14,0.24,1.52,198.6,30.36,99,0,43.3,77.9,33,29.09,1,1,76.9,46.5
2025-01-31T11:55:00-08:00,2025-01-31 11:55:00,45.7,41.3,45.4,8.5,10.3,18.3,216,0,0.21,0.14,0.24,1.52,198.6,30.37,99,0,48.6,77.9,33,29.09,1,1,76.9,46.5
2025-01-31T11:50:00-08:00,2025-01-31 11:50:00,45.5,42,45.2,6.5,10.3,18.3,258,0,0.21,0.14,0.24,1.52,198.6,30.36,99,0,59.3,77.9,33,29.09,1,1,76.9,46.5
2025-01-31T11:45:00-08:00,2025-01-31 11:45:00,45.3,41.2,45,7.6,13.6,18.3,269,0,0.21,0.14,0.24,1.52,198.6,30.37,99,0,60.2,77.9,33,29.09,1,1,76.9,46.5
2025-01-31T11:40:00-08:00,2025-01-31 11:40:00,45.3,43.1,45,4.5,5.8,18.3,234,0,0.21,0.14,0.24,1.52,198.6,30.37,99,0,52.9,78.1,33,29.09,1,1,77.2,46.6
2025-01-31T11:35:00-08:00,2025-01-31 11:35:00,45.3,45.3,45,2,3.4,18.3,275,0,0.21,0.14,0.24,1.52,198.6,30.37,99,0,34.6,77.9,33,29.1,1,1,76.9,46.5
2025-01-31T11:30:00-08:00,2025-01-31 11:30:00,45.3,42.4,45,5.4,9.2,18.3,218,0,0.21,0.14,0.24,1.52,198.6,30.37,99,0,50.6,77.9,33,29.09,1,1,76.9,46.5
2025-01-31T11:25:00-08:00,2025-01-31 11:25:00,45.1,42.8,44.8,4.5,6.9,18.3,190,0,0.21,0.14,0.24,1.52,198.6,30.38,99,0,45.5,77.9,33,29.11,1,1,76.9,46.5
2025-01-31T11:20:00-08:00,2025-01-31 11:20:00,45.1,44,44.8,3.1,4.5,18.3,237,0,0.21,0.14,0.24,1.52,198.6,30.38,99,0,44.2,77.9,33,29.11,1,1,76.9,46.5
2025-01-31T11:15:00-08:00,2025-01-31 11:15:00,45.1,43,44.8,4.3,5.8,18.3,281,0,0.21,0.14,0.24,1.52,198.6,30.39,99,0,55,77.9,33,29.12,1,1,76.9,46.5
2025-01-31T11:10:00-08:00,2025-01-31 11:10:00,45,42.4,44.7,4.9,5.8,18.3,209,0,0.21,0.14,0.24,1.52,198.6,30.39,99,0,58.1,77.9,33,29.12,1,1,76.9,46.5
2025-01-31T11:05:00-08:00,2025-01-31 11:05:00,44.8,44.8,44.5,2.9,3.4,18.3,231,0,0.21,0.14,0.24,1.52,198.6,30.4,99,0,61.5,77.9,33,29.12,1,1,76.9,46.5
2025-01-31T11:00:00-08:00,2025-01-31 11:00:00,44.8,44.8,44.5,1.1,2.2,18.3,218,0,0.21,0.14,0.24,1.52,198.6,30.39,99,0,63.2,77.9,33,29.12,1,1,76.9,46.5
2025-01-31T10:55:00-08:00,2025-01-31 10:55:00,44.6,42.1,44.3,4.7,6.9,18.3,225,0,0.21,0.14,0.24,1.52,198.6,30.41,99,0,52.5,78.1,33,29.13,1,1,77.2,46.6
2025-01-31T10:50:00-08:00,2025-01-31 10:50:00,44.6,44.6,44.3,2.2,2.2,18.3,203,0,0.21,0.14,0.24,1.52,198.6,30.41,99,0,28.6,78.1,33,29.13,1,1,77.2,46.6
2025-01-31T10:45:00-08:00,2025-01-31 10:45:00,44.6,44.6,44.3,2.2,3.4,18.3,219,0,0.21,0.14,0.24,1.52,198.6,30.41,99,0,22.9,78.1,33,29.14,1,1,77.2,46.6
2025-01-31T10:40:00-08:00,2025-01-31 10:40:00,44.6,43.2,44.3,3.4,4.5,18.3,263,0,0.21,0.14,0.24,1.52,198.6,30.42,99,0,27.6,77.7,33,29.14,1,1,76.7,46.3
2025-01-31T10:35:00-08:00,2025-01-31 10:35:00,44.6,44.6,44.3,2,6.9,18.3,234,0,0.21,0.14,0.24,1.52,198.6,30.41,99,0,36.8,77.9,33,29.13,1,1,76.9,46.5
2025-01-31T10:30:00-08:00,2025-01-31 10:30:00,44.4,44.4,44.1,2,4.5,18.3,243,0,0.21,0.14,0.24,1.52,198.6,30.41,99,0,30.7,77.5,33,29.14,1,1,76.5,46.1
2025-01-31T10:25:00-08:00,2025-01-31 10:25:00,44.4,42.9,44.1,3.4,4.5,18.3,234,0,0.21,0.14,0.24,1.52,198.6,30.41,99,0,27.6,77.5,33,29.14,1,1,76.5,46.1
2025-01-31T10:20:00-08:00,2025-01-31 10:20:00,44.2,42.7,43.9,3.4,5.8,18.3,232,0,0.21,0.14,0.24,1.52,198.6,30.42,99,0,28.1,77.5,32,29.14,1,1,76.5,45.3
2025-01-31T10:15:00-08:00,2025-01-31 10:15:00,44.2,39.6,43.9,8.3,11.4,18.3,171,0,0.21,0.14,0.24,1.52,198.6,30.42,99,0,23.4,77.4,32,29.14,1,1,76.3,45.2
2025-01-31T10:10:00-08:00,2025-01-31 10:10:00,44.1,44.1,43.8,2.9,4.5,18.3,168,0,0.21,0.14,0.24,1.52,198.6,30.42,99,0,21.6,77.4,32,29.15,1,1,76.3,45.2
2025-01-31T10:05:00-08:00,2025-01-31 10:05:00,44.1,42.4,43.8,3.6,5.8,18.3,253,0,0.21,0.14,0.24,1.52,198.6,30.42,99,0,19.9,77.2,32,29.14,1,1,76.1,45
2025-01-31T10:00:00-08:00,2025-01-31 10:00:00,44.1,42.2,43.8,3.8,4.5,18.3,201,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,27.3,77.2,32,29.15,1,1,76.1,45
2025-01-31T09:55:00-08:00,2025-01-31 09:55:00,43.9,38.4,43.6,10.1,12.5,18.3,190,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,33.8,77.4,31,29.15,1,1,76.3,44.4
2025-01-31T09:50:00-08:00,2025-01-31 09:50:00,43.7,43.7,43.4,2.9,5.8,18.3,311,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,26.4,77.2,31,29.15,1,1,76.1,44.2
2025-01-31T09:45:00-08:00,2025-01-31 09:45:00,43.5,43.5,43.2,1.3,2.2,18.3,303,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,26.8,77.4,31,29.16,1,1,76.3,44.4
2025-01-31T09:40:00-08:00,2025-01-31 09:40:00,43.2,40.5,42.9,4.7,5.8,18.3,238,0,0.21,0.14,0.24,1.52,198.6,30.42,99,0,22.5,77.2,31,29.14,1,1,76.1,44.2
2025-01-31T09:35:00-08:00,2025-01-31 09:35:00,43,43,42.7,2.9,3.4,18.3,246,0,0.21,0.14,0.24,1.52,198.6,30.42,99,0,22,77.4,31,29.15,1,1,76.3,44.4
2025-01-31T09:30:00-08:00,2025-01-31 09:30:00,43,41.7,42.7,3.1,3.4,18.3,210,0,0.21,0.14,0.24,1.52,198.6,30.42,99,0,19.9,77.2,31,29.15,1,1,76.1,44.2
2025-01-31T09:25:00-08:00,2025-01-31 09:25:00,42.8,40.1,42.5,4.5,5.8,18.3,206,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,15.2,77,31,29.15,1,1,75.9,44
2025-01-31T09:20:00-08:00,2025-01-31 09:20:00,42.8,40.1,42.5,4.5,5.8,18.3,104,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,16,77.2,31,29.15,1,1,76.1,44.2
2025-01-31T09:15:00-08:00,2025-01-31 09:15:00,42.8,40.7,42.5,3.8,5.8,18.3,233,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,9.5,77.2,31,29.15,1,1,76.1,44.2
2025-01-31T09:10:00-08:00,2025-01-31 09:10:00,42.6,40.9,42.3,3.4,4.5,18.3,158,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,7.3,77.4,31,29.15,1,1,76.3,44.4
2025-01-31T09:05:00-08:00,2025-01-31 09:05:00,42.6,39.6,42.3,4.9,6.9,18.3,211,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,6.5,77.2,31,29.16,1,1,76.1,44.2
2025-01-31T09:00:00-08:00,2025-01-31 09:00:00,42.6,42.6,42.3,1.3,2.2,18.3,261,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,6.5,77,31,29.16,1,1,75.9,44
2025-01-31T08:55:00-08:00,2025-01-31 08:55:00,42.6,42.6,42.3,2.5,3.4,18.3,230,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,6.5,77,31,29.15,1,1,75.9,44
2025-01-31T08:50:00-08:00,2025-01-31 08:50:00,42.6,39.6,42.3,4.9,6.9,18.3,205,0,0.21,0.14,0.24,1.52,198.6,30.43,99,0,7.3,77,31,29.16,1,1,75.9,44
2025-01-31T08:45:00-08:00,2025-01-31 08:45:00,42.4,40.3,42.1,3.8,4.5,18.3,241,0.05,0.21,0.14,0.24,1.52,198.6,30.43,99,0,4.3,77,30,29.16,1,1,75.8,43.2
2025-01-31T08:40:00-08:00,2025-01-31 08:40:00,42.4,42.4,42.1,2,3.4,18.3,175,0.05,0.21,0.14,0.24,1.52,198.6,30.43,99,0,3.8,77,30,29.15,1,1,75.8,43.2
2025-01-31T08:35:00-08:00,2025-01-31 08:35:00,42.4,42.4,42.1,2.5,3.4,18.3,232,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,3.4,77.2,31,29.15,1,1,76.1,44.2
2025-01-31T08:30:00-08:00,2025-01-31 08:30:00,42.4,42.4,42.1,2.5,3.4,18.3,247,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,4.3,77,30,29.15,1,1,75.8,43.2
2025-01-31T08:25:00-08:00,2025-01-31 08:25:00,42.4,42.4,42.1,2.5,4.5,18.3,222,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,4.3,77,30,29.15,1,1,75.8,43.2
2025-01-31T08:20:00-08:00,2025-01-31 08:20:00,42.4,37.6,42.1,7.8,11.4,18.3,183,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,2.6,77,31,29.15,1,1,75.9,44
2025-01-31T08:15:00-08:00,2025-01-31 08:15:00,42.3,38.9,42,5.4,8.1,18.3,206,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,2.6,77,30,29.15,1,1,75.8,43.2
2025-01-31T08:10:00-08:00,2025-01-31 08:10:00,42.3,38.5,42,6,8.1,18.3,268,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,2.1,77,30,29.15,1,1,75.8,43.2
2025-01-31T08:05:00-08:00,2025-01-31 08:05:00,42.4,40.1,42.1,4,4.5,18.3,252,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,1.2,77.2,30,29.15,1,1,76,43.3
2025-01-31T08:00:00-08:00,2025-01-31 08:00:00,42.4,40.7,42.1,3.4,4.5,18.3,232,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,0.8,77,30,29.16,1,1,75.8,43.2
2025-01-31T07:56:00-08:00,2025-01-31 07:56:00,42.3,42.3,42,2.9,6.9,13.6,208,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,1.7,77.2,30,29.16,1,1,76,43.3
2025-01-31T07:50:00-08:00,2025-01-31 07:50:00,42.3,42.3,42,1.8,2.2,13.6,289,0,0.2,0.13,0.23,1.51,198.59,30.43,99,0,0.4,77.2,30,29.15,1,1,76,43.3
2025-01-31T07:46:00-08:00,2025-01-31 07:46:00,42.3,42.3,42,2.5,3.4,13.6,216,0.07,0.2,0.13,0.23,1.51,198.59,30.43,99,0,0,77.4,30,29.15,1,1,76.3,43.5
2025-01-31T07:40:00-08:00,2025-01-31 07:40:00,42.3,42.3,42,2.2,3.4,13.6,273,0.07,0.2,0.13,0.23,1.51,198.59,30.43,99,0,0,77.2,30,29.16,1,1,76,43.3
2025-01-31T07:35:00-08:00,2025-01-31 07:35:00,42.3,42.3,42,2.7,4.5,13.6,231,0,0.19,0.12,0.22,1.5,198.58,30.44,99,0,0,77.2,30,29.16,1,1,76,43.3
2025-01-31T07:30:00-08:00,2025-01-31 07:30:00,42.3,38.5,42,6,8.1,10.3,260,0,0.19,0.12,0.22,1.5,198.58,30.44,99,0,0,77,30,29.16,1,1,75.8,43.2
2025-01-31T07:25:00-08:00,2025-01-31 07:25:00,42.3,40.9,42,3.1,3.4,9.2,245,0.05,0.19,0.12,0.22,1.5,198.58,30.44,99,0,0,77,30,29.16,1,1,75.8,43.2
2025-01-31T07:20:00-08:00,2025-01-31 07:20:00,42.3,42.3,42,2.5,3.4,8.1,258,0.05,0.19,0.12,0.22,1.5,198.58,30.43,99,0,0,77.2,30,29.16,1,1,76,43.3
2025-01-31T07:15:00-08:00,2025-01-31 07:15:00,42.3,38.6,42,5.8,8.1,8.1,209,0.05,0.19,0.12,0.22,1.5,198.58,30.43,99,0,0,77,30,29.16,1,1,75.8,43.2
2025-01-31T07:10:00-08:00,2025-01-31 07:10:00,42.3,40,42,4,5.8,8.1,236,0,0.18,0.11,0.21,1.49,198.57,30.44,99,0,0,77,30,29.16,1,1,75.8,43.2
2025-01-31T07:05:00-08:00,2025-01-31 07:05:00,42.3,42.3,42,1.3,2.2,8.1,239,0,0.18,0.11,0.21,1.49,198.57,30.43,99,0,0,77.2,30,29.16,1,1,76,43.3
2025-01-31T07:00:00-08:00,2025-01-31 07:00:00,42.3,42.3,42,2.7,3.4,8.1,199,0,0.18,0.11,0.21,1.49,198.57,30.43,99,0,0,77.2,30,29.16,1,1,76,43.3
2025-01-31T06:55:00-08:00,2025-01-31 06:55:00,42.3,42.3,42,1.1,1.1,8.1,273,0,0.18,0.11,0.21,1.49,198.57,30.43,99,0,0,77,30,29.16,1,1,75.8,43.2
2025-01-31T06:50:00-08:00,2025-01-31 06:50:00,42.3,42.3,42,1.6,2.2,8.1,350,0,0.18,0.11,0.21,1.49,198.57,30.43,99,0,0,77.2,30,29.16,1,1,76,43.3
2025-01-31T06:45:00-08:00,2025-01-31 06:45:00,42.3,42.3,42,2.5,3.4,8.1,244,0,0.18,0.11,0.21,1.49,198.57,30.43,99,0,0,77.2,30,29.16,1,1,76,43.3
2025-01-31T06:40:00-08:00,2025-01-31 06:40:00,42.3,42.3,42,1.3,2.2,8.1,261,0,0.18,0.11,0.21,1.49,198.57,30.43,99,0,0,77.2,30,29.16,1,1,76,43.3
2025-01-31T06:35:00-08:00,2025-01-31 06:35:00,42.3,42.3,42,1.3,2.2,8.1,302,0,0.18,0.11,0.21,1.49,198.57,30.44,99,0,0,77,30,29.16,1,1,75.8,43.2
2025-01-31T06:30:00-08:00,2025-01-31 06:30:00,42.3,42.3,42,2.2,2.2,8.1,241,0.07,0.18,0.11,0.21,1.49,198.57,30.44,99,0,0,77.4,30,29.17,1,1,76.3,43.5
2025-01-31T06:25:00-08:00,2025-01-31 06:25:00,42.3,39.4,42,4.7,6.9,8.1,242,0.07,0.18,0.11,0.21,1.49,198.57,30.44,99,0,0,77.4,30,29.17,1,1,76.3,43.5
2025-01-31T06:20:00-08:00,2025-01-31 06:20:00,42.1,39,41.8,4.9,6.9,8.1,281,0.07,0.18,0.11,0.21,1.49,198.57,30.44,99,0,0,77.2,30,29.17,1,1,76,43.3
2025-01-31T06:15:00-08:00,2025-01-31 06:15:00,42.1,42.1,41.8,0.9,1.1,8.1,225,0,0.17,0.1,0.2,1.48,198.56,30.44,99,0,0,77.5,30,29.16,1,1,76.4,43.6
2025-01-31T06:10:00-08:00,2025-01-31 06:10:00,42.1,42.1,41.8,1.1,1.1,8.1,273,0,0.17,0.1,0.2,1.48,198.56,30.43,99,0,0,77.4,30,29.16,1,1,76.3,43.5
2025-01-31T06:05:00-08:00,2025-01-31 06:05:00,42.1,42.1,41.8,2.9,4.5,8.1,175,0,0.17,0.1,0.2,1.48,198.56,30.45,99,0,0,77.2,30,29.17,1,1,76,43.3
2025-01-31T06:00:00-08:00,2025-01-31 06:00:00,42.1,42.1,41.8,1.3,2.2,8.1,246,0,0.17,0.1,0.2,1.48,198.56,30.45,99,0,0,77.2,30,29.17,1,1,76,43.3
2025-01-31T05:55:00-08:00,2025-01-31 05:55:00,42.1,42.1,41.8,2.2,2.2,8.1,272,0,0.17,0.1,0.2,1.48,198.56,30.45,99,0,0,77.4,30,29.17,1,1,76.3,43.5
2025-01-31T05:50:00-08:00,2025-01-31 05:50:00,41.9,41.9,41.6,2.5,4.5,8.1,248,0.05,0.17,0.1,0.2,1.48,198.56,30.45,99,0,0,77.2,30,29.18,1,1,76,43.3
2025-01-31T05:45:00-08:00,2025-01-31 05:45:00,41.7,41.7,41.4,1.6,2.2,5.8,245,0.05,0.17,0.1,0.2,1.48,198.56,30.46,99,0,0,77.2,30,29.18,1,1,76,43.3
2025-01-31T05:40:00-08:00,2025-01-31 05:40:00,41.5,41.5,41.2,0.9,1.1,5.8,274,0,0.16,0.09,0.19,1.47,198.56,30.46,99,0,0,77,30,29.18,1,1,75.8,43.2
2025-01-31T05:35:00-08:00,2025-01-31 05:35:00,41.5,41.5,41.2,0.7,1.1,5.8,278,0,0.16,0.09,0.19,1.47,198.56,30.46,99,0,0,77,30,29.19,1,1,75.8,43.2
2025-01-31T05:30:00-08:00,2025-01-31 05:30:00,41.4,41.4,41.1,0.7,1.1,5.8,277,0.07,0.16,0.09,0.19,1.47,198.56,30.46,99,0,0,77.2,30,29.18,1,1,76,43.3
2025-01-31T05:25:00-08:00,2025-01-31 05:25:00,41.4,41.4,41.1,0.9,1.1,5.8,284,0.07,0.16,0.09,0.19,1.47,198.56,30.46,99,0,0,77.2,30,29.18,1,1,76,43.3
2025-01-31T05:20:00-08:00,2025-01-31 05:20:00,41.4,41.4,41.1,0.2,1.1,5.8,282,0,0.15,0.08,0.18,1.46,198.54,30.47,99,0,0,77.2,30,29.19,1,1,76,43.3
2025-01-31T05:15:00-08:00,2025-01-31 05:15:00,41.4,41.4,41.1,2,2.2,5.8,257,0,0.15,0.08,0.18,1.46,198.54,30.48,99,0,0,77.2,30,29.2,1,1,76,43.3
2025-01-31T05:10:00-08:00,2025-01-31 05:10:00,41.2,41.2,40.9,0.7,1.1,5.8,292,0.05,0.15,0.08,0.18,1.46,198.54,30.48,99,0,0,77,30,29.21,1,1,75.8,43.2
2025-01-31T05:05:00-08:00,2025-01-31 05:05:00,41.2,41.2,40.9,0,0,5.8,301,0.05,0.15,0.08,0.18,1.46,198.54,30.48,99,0,0,77.2,30,29.21,1,1,76,43.3
2025-01-31T05:00:00-08:00,2025-01-31 05:00:00,41.2,41.2,40.9,0.7,1.1,5.8,202,0,0.14,0.07,0.17,1.45,198.53,30.49,99,0,0,77.2,30,29.21,1,1,76,43.3
2025-01-31T04:55:00-08:00,2025-01-31 04:55:00,41.2,41.2,40.9,0.2,1.1,5.8,291,0,0.14,0.07,0.17,1.45,198.53,30.48,99,0,0,77.2,30,29.2,1,1,76,43.3
2025-01-31T04:50:00-08:00,2025-01-31 04:50:00,41,41,40.7,0.4,1.1,5.8,293,0.07,0.14,0.07,0.17,1.45,198.53,30.49,99,0,0,77.4,30,29.21,1,1,76.3,43.5
2025-01-31T04:45:00-08:00,2025-01-31 04:45:00,41,41,40.7,0,0,5.8,294,0.07,0.14,0.07,0.17,1.45,198.53,30.48,99,0,0,77.5,30,29.21,1,1,76.4,43.6
2025-01-31T04:40:00-08:00,2025-01-31 04:40:00,40.8,40.8,40.5,0.7,1.1,5.8,314,0,0.13,0.06,0.16,1.44,198.52,30.48,99,0,0,77.4,30,29.21,1,1,76.3,43.5
2025-01-31T04:35:00-08:00,2025-01-31 04:35:00,40.8,40.8,40.5,0,0,5.8,300,0,0.13,0.06,0.16,1.44,198.52,30.49,99,0,0,77.4,30,29.22,1,1,76.3,43.5
