"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoor Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)","CO2 battery"
2024-05-16T06:10:00-07:00,2024-05-16 06:10:00,50.5,50.5,49.7,0,0,4.5,170,0,0,0,0.02,1.05,170.49,30.73,97,0,4.8,74.5,40,29.46,1,73.5,48.6,
2024-05-16T06:05:00-07:00,2024-05-16 06:05:00,50.5,50.5,49.7,0,0,4.5,157,0,0,0,0.02,1.05,170.49,30.74,97,0,2.6,74.3,40,29.47,1,73.3,48.4,
2024-05-16T06:00:00-07:00,2024-05-16 06:00:00,50.5,50.5,49.7,0,0,4.5,143,0,0,0,0.02,1.05,170.49,30.74,97,0,2.9,74.5,40,29.46,1,73.5,48.6,
2024-05-16T05:55:00-07:00,2024-05-16 05:55:00,50.5,50.5,49.7,0,0,4.5,144,0,0,0,0.02,1.05,170.49,30.74,97,0,0.8,74.3,40,29.46,1,73.3,48.4,
2024-05-16T05:50:00-07:00,2024-05-16 05:50:00,50.5,50.5,49.4,0,0,4.5,143,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.3,40,29.45,1,73.3,48.4,
2024-05-16T05:45:00-07:00,2024-05-16 05:45:00,50.5,50.5,49.4,0,0,4.5,143,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.1,40,29.45,1,73.1,48.2,
2024-05-16T05:40:00-07:00,2024-05-16 05:40:00,50.5,50.5,49.4,0,0,4.5,143,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.1,40,29.46,1,73.1,48.2,
2024-05-16T05:35:00-07:00,2024-05-16 05:35:00,50.5,50.5,49.4,0,0,4.5,143,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.3,40,29.46,1,73.3,48.4,
2024-05-16T05:30:00-07:00,2024-05-16 05:30:00,50.5,50.5,49.4,0,0,4.5,125,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.1,40,29.46,1,73.1,48.2,
2024-05-16T05:25:00-07:00,2024-05-16 05:25:00,50.5,50.5,49.4,0,0,4.5,125,0,0,0,0.02,1.05,170.49,30.74,96,0,0,74.1,40,29.46,1,73.1,48.2,
2024-05-16T05:20:00-07:00,2024-05-16 05:20:00,50.5,50.5,49.4,0,0,4.5,125,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.1,40,29.45,1,73.1,48.2,
2024-05-16T05:15:00-07:00,2024-05-16 05:15:00,50.5,50.5,49.4,0,0,4.5,125,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.3,40,29.46,1,73.3,48.4,
2024-05-16T05:10:00-07:00,2024-05-16 05:10:00,50.5,50.5,49.4,0,0,4.5,125,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.1,40,29.45,1,73.1,48.2,
2024-05-16T05:05:00-07:00,2024-05-16 05:05:00,50.5,50.5,49.4,0,0,4.5,108,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.1,40,29.45,1,73.1,48.2,
2024-05-16T05:00:00-07:00,2024-05-16 05:00:00,50.5,50.5,49.4,0,0,4.5,93,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.1,40,29.45,1,73.1,48.2,
2024-05-16T04:55:00-07:00,2024-05-16 04:55:00,50.5,50.5,49.4,0,0,4.5,125,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.1,40,29.45,1,73.1,48.2,
2024-05-16T04:50:00-07:00,2024-05-16 04:50:00,50.5,50.5,49.4,0,0,4.5,125,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.3,40,29.45,1,73.3,48.4,
2024-05-16T04:45:00-07:00,2024-05-16 04:45:00,50.4,50.4,49.3,0,0,4.5,118,0,0,0,0.02,1.05,170.49,30.74,96,0,0,74.3,40,29.46,1,73.3,48.4,
2024-05-16T04:40:00-07:00,2024-05-16 04:40:00,50.5,50.5,49.4,0,0,4.5,114,0,0,0,0.02,1.05,170.49,30.74,96,0,0,74.5,40,29.46,1,73.5,48.6,
2024-05-16T04:35:00-07:00,2024-05-16 04:35:00,50.5,50.5,49.4,0,0,4.5,117,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.5,40,29.45,1,73.5,48.6,
2024-05-16T04:30:00-07:00,2024-05-16 04:30:00,50.4,50.4,49.3,0,0,4.5,107,0,0,0,0.02,1.05,170.49,30.74,96,0,0,74.7,40,29.46,1,73.7,48.8,
2024-05-16T04:25:00-07:00,2024-05-16 04:25:00,50.4,50.4,49.3,0,0,4.5,126,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.5,40,29.45,1,73.5,48.6,
2024-05-16T04:20:00-07:00,2024-05-16 04:20:00,50.4,50.4,49.3,0,0,4.5,143,0,0,0,0.02,1.05,170.49,30.73,96,0,0,74.5,40,29.46,1,73.5,48.6,
2024-05-16T04:15:00-07:00,2024-05-16 04:15:00,50.4,50.4,49.3,0,0,4.5,150,0,0,0,0.02,1.05,170.49,30.74,96,0,0,74.5,40,29.46,1,73.5,48.6,
2024-05-16T04:10:00-07:00,2024-05-16 04:10:00,50.2,50.2,49.1,0,0,4.5,176,0,0,0,0.02,1.05,170.49,30.74,96,0,0,74.3,40,29.46,1,73.3,48.4,
2024-05-16T04:05:00-07:00,2024-05-16 04:05:00,50.2,50.2,49.1,0,0,4.5,170,0,0,0,0.02,1.05,170.49,30.74,96,0,0,74.5,40,29.47,1,73.5,48.6,
2024-05-16T04:00:00-07:00,2024-05-16 04:00:00,50.2,50.2,49.4,0,0,4.5,166,0,0,0,0.02,1.05,170.49,30.74,97,0,0,74.3,40,29.47,1,73.3,48.4,
2024-05-16T03:55:00-07:00,2024-05-16 03:55:00,50,50,49.2,0.7,2.2,4.5,204,0,0,0,0.02,1.05,170.49,30.74,97,0,0,74.5,40,29.47,1,73.5,48.6,
2024-05-16T03:50:00-07:00,2024-05-16 03:50:00,50,50,49.2,0,0,4.5,174,0,0,0,0.02,1.05,170.49,30.74,97,0,0,74.5,40,29.47,1,73.5,48.6,
2024-05-16T03:45:00-07:00,2024-05-16 03:45:00,50,50,49.2,0.2,1.1,4.5,186,0,0,0,0.02,1.05,170.49,30.74,97,0,0,74.5,40,29.46,1,73.5,48.6,
2024-05-16T03:40:00-07:00,2024-05-16 03:40:00,49.8,49.8,49,0.9,1.1,4.5,193,0,0,0,0.02,1.05,170.49,30.74,97,0,0,74.5,40,29.47,1,73.5,48.6,
2024-05-16T03:35:00-07:00,2024-05-16 03:35:00,49.8,49.8,49,0.7,1.1,4.5,225,0,0,0,0.02,1.05,170.49,30.74,97,0,0,74.5,40,29.47,1,73.5,48.6,
2024-05-16T03:30:00-07:00,2024-05-16 03:30:00,49.8,49.8,49,0,0,2.2,150,0,0,0,0.02,1.05,170.49,30.74,97,0,0,74.7,40,29.47,1,73.7,48.8,
2024-05-16T03:25:00-07:00,2024-05-16 03:25:00,49.8,49.8,49,0,0,2.2,151,0,0,0,0.02,1.05,170.49,30.74,97,0,0,74.7,40,29.47,1,73.7,48.8,
2024-05-16T03:20:00-07:00,2024-05-16 03:20:00,49.6,49.6,48.8,0,0,2.2,152,0,0,0,0.02,1.05,170.49,30.74,97,0,0,74.8,40,29.47,1,73.9,48.8,
2024-05-16T03:15:00-07:00,2024-05-16 03:15:00,49.6,49.6,49.1,0,0,2.2,177,0,0,0,0.02,1.05,170.49,30.75,98,0,0,74.8,40,29.47,1,73.9,48.8,
2024-05-16T03:10:00-07:00,2024-05-16 03:10:00,49.6,49.6,49.1,0,0,2.2,176,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75,39,29.47,1,74,48.3,
2024-05-16T03:05:00-07:00,2024-05-16 03:05:00,49.6,49.6,49.1,0,0,2.2,206,0,0,0,0.02,1.05,170.49,30.74,98,0,0,74.8,39,29.46,1,73.8,48.2,
2024-05-16T03:00:00-07:00,2024-05-16 03:00:00,49.5,49.5,49,0,0,2.2,140,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75,40,29.47,1,74.1,49,
2024-05-16T02:55:00-07:00,2024-05-16 02:55:00,49.5,49.5,49,0,0,2.2,146,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75,40,29.46,1,74.1,49,
2024-05-16T02:50:00-07:00,2024-05-16 02:50:00,49.6,49.6,49.1,0,0,2.2,103,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75,40,29.46,1,74.1,49,
2024-05-16T02:45:00-07:00,2024-05-16 02:45:00,49.5,49.5,49,0,0,2.2,98,0,0,0,0.02,1.05,170.49,30.74,98,0,0,74.8,40,29.46,1,73.9,48.8,
2024-05-16T02:40:00-07:00,2024-05-16 02:40:00,49.6,49.6,49.1,0,0,2.2,159,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75,40,29.46,1,74.1,49,
2024-05-16T02:35:00-07:00,2024-05-16 02:35:00,49.6,49.6,49.1,0,0,2.2,156,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75,40,29.46,1,74.1,49,
2024-05-16T02:30:00-07:00,2024-05-16 02:30:00,49.6,49.6,49.1,0,0,2.2,139,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75.2,40,29.47,1,74.3,49.2,
2024-05-16T02:25:00-07:00,2024-05-16 02:25:00,49.6,49.6,49.1,0,0,2.2,98,0,0,0,0.02,1.05,170.49,30.75,98,0,0,75.2,40,29.47,1,74.3,49.2,
2024-05-16T02:20:00-07:00,2024-05-16 02:20:00,49.5,49.5,49,0,0,2.2,95,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75.2,40,29.47,1,74.3,49.2,
2024-05-16T02:15:00-07:00,2024-05-16 02:15:00,49.3,49.3,48.8,0,0,2.2,90,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75,40,29.46,1,74.1,49,
2024-05-16T02:10:00-07:00,2024-05-16 02:10:00,49.1,49.1,48.6,0,0,2.2,79,0,0,0,0.02,1.05,170.49,30.74,98,0,0,75.4,39,29.46,1,74.5,48.7,
2024-05-16T02:05:00-07:00,2024-05-16 02:05:00,48.9,48.9,48.4,0,0,2.2,106,0,0,0,0.02,1.05,170.49,30.73,98,0,0,75.2,40,29.46,1,74.3,49.2,
2024-05-16T02:00:00-07:00,2024-05-16 02:00:00,49.1,49.1,48.6,0,0,2.2,62,0,0,0,0.02,1.05,170.49,30.73,98,0,0,75.4,40,29.46,1,74.5,49.4,
2024-05-16T01:55:00-07:00,2024-05-16 01:55:00,48.9,48.9,48.1,0,0,2.2,108,0,0,0,0.02,1.05,170.49,30.74,97,0,0,75.4,40,29.46,1,74.5,49.4,
2024-05-16T01:50:00-07:00,2024-05-16 01:50:00,49.1,49.1,48.3,0,0,2.2,103,0,0,0,0.02,1.05,170.49,30.74,97,0,0,75.6,39,29.46,1,74.7,48.9,
2024-05-16T01:45:00-07:00,2024-05-16 01:45:00,49.1,49.1,48.3,0,0,2.2,70,0,0,0,0.02,1.05,170.49,30.73,97,0,0,75.7,39,29.46,1,74.8,49,
2024-05-16T01:40:00-07:00,2024-05-16 01:40:00,49.3,49.3,48.5,0,0,2.2,96,0,0,0,0.02,1.05,170.49,30.73,97,0,0,75.7,39,29.46,1,74.8,49,
2024-05-16T01:35:00-07:00,2024-05-16 01:35:00,49.1,49.1,48.3,0,0,2.2,100,0,0,0,0.02,1.05,170.49,30.74,97,0,0,75.9,39,29.46,1,75,49.1,
2024-05-16T01:30:00-07:00,2024-05-16 01:30:00,49.1,49.1,48.3,0,0,2.2,86,0,0,0,0.02,1.05,170.49,30.74,97,0,0,75.9,39,29.47,1,75,49.1,
2024-05-16T01:25:00-07:00,2024-05-16 01:25:00,49.1,49.1,48.3,0,0,2.2,95,0,0,0,0.02,1.05,170.49,30.73,97,0,0,75.9,39,29.45,1,75,49.1,
2024-05-16T01:20:00-07:00,2024-05-16 01:20:00,49.1,49.1,48.3,0,0,2.2,93,0,0,0,0.02,1.05,170.49,30.73,97,0,0,75.9,39,29.45,1,75,49.1,
2024-05-16T01:15:00-07:00,2024-05-16 01:15:00,49.1,49.1,48.3,0,0,2.2,95,0,0,0,0.02,1.05,170.49,30.73,97,0,0,75.9,39,29.46,1,75,49.1,
2024-05-16T01:10:00-07:00,2024-05-16 01:10:00,49.3,49.3,48.2,0,0,2.2,72,0,0,0,0.02,1.05,170.49,30.74,96,0,0,76.3,39,29.46,1,75.5,49.5,
2024-05-16T01:05:00-07:00,2024-05-16 01:05:00,49.3,49.3,48.2,0.2,1.1,2.2,72,0,0,0,0.02,1.05,170.49,30.74,96,0,0,76.3,39,29.46,1,75.5,49.5,
2024-05-16T01:00:00-07:00,2024-05-16 01:00:00,49.3,49.3,48.2,0,0,2.2,84,0,0,0,0.02,1.05,170.49,30.74,96,0,0,76.3,39,29.47,1,75.5,49.5,
2024-05-16T00:55:00-07:00,2024-05-16 00:55:00,49.5,49.5,48.4,0,0,2.2,82,0,0,0,0.02,1.05,170.49,30.74,96,0,0,76.3,39,29.47,1,75.5,49.5,
2024-05-16T00:50:00-07:00,2024-05-16 00:50:00,49.6,49.6,48.5,0,0,2.2,94,0,0,0,0.02,1.05,170.49,30.74,96,0,0,76.5,39,29.47,1,75.7,49.7,
2024-05-16T00:45:00-07:00,2024-05-16 00:45:00,49.6,49.6,48.5,0,0,2.2,97,0,0,0,0.02,1.05,170.49,30.74,96,0,0,76.6,39,29.46,1,75.8,49.8,
2024-05-16T00:40:00-07:00,2024-05-16 00:40:00,49.6,49.6,48.5,0,0,2.2,74,0,0,0,0.02,1.05,170.49,30.74,96,0,0,76.6,39,29.46,1,75.8,49.8,
2024-05-16T00:35:00-07:00,2024-05-16 00:35:00,49.6,49.6,48.5,0,0,2.2,70,0,0,0,0.02,1.05,170.49,30.75,96,0,0,76.8,39,29.47,1,76,49.9,
2024-05-16T00:30:00-07:00,2024-05-16 00:30:00,49.6,49.6,48.2,0,0,2.2,86,0,0,0,0.02,1.05,170.49,30.75,95,0,0,77,39,29.48,1,76.2,50.1,
2024-05-16T00:25:00-07:00,2024-05-16 00:25:00,49.8,49.8,48.4,0.2,1.1,2.2,82,0,0,0,0.02,1.05,170.49,30.74,95,0,0,77,39,29.47,1,76.2,50.1,
2024-05-16T00:20:00-07:00,2024-05-16 00:20:00,50,50,48.6,0,0,2.2,77,0,0,0,0.02,1.05,170.49,30.75,95,0,0,77,39,29.47,1,76.2,50.1,
2024-05-16T00:15:00-07:00,2024-05-16 00:15:00,50.2,50.2,48.8,0,0,2.2,103,0,0,0,0.02,1.05,170.49,30.75,95,0,0,77.2,39,29.47,1,76.5,50.3,
2024-05-16T00:10:00-07:00,2024-05-16 00:10:00,50.4,50.4,49,0.9,1.1,2.2,107,0,0,0,0.02,1.05,170.49,30.75,95,0,0,77.2,39,29.47,1,76.5,50.3,
2024-05-16T00:05:00-07:00,2024-05-16 00:05:00,50.4,50.4,49,0,0,2.2,132,0,0,0,0.02,1.05,170.49,30.74,95,0,0,77.4,39,29.47,1,76.7,50.5,
2024-05-16T00:00:00-07:00,2024-05-16 00:00:00,50.4,50.4,49,1.1,1.1,1.1,68,0,0,0,0.02,1.05,170.49,30.75,95,0,0,77.4,39,29.47,1,76.7,50.5,
2024-05-15T23:55:00-07:00,2024-05-15 23:55:00,50.2,50.2,48.8,0,0,6.9,143,0,0,0,0.02,1.05,170.49,30.75,95,0,0,77.5,39,29.48,1,76.8,50.6,
2024-05-15T23:50:00-07:00,2024-05-15 23:50:00,50.4,50.4,49,0,0,6.9,142,0,0,0,0.02,1.05,170.49,30.75,95,0,0,77.5,39,29.48,1,76.8,50.6,
2024-05-15T23:45:00-07:00,2024-05-15 23:45:00,50.2,50.2,49.1,1.8,3.4,6.9,154,0,0,0,0.02,1.05,170.49,30.74,96,0,0,77.7,39,29.47,1,77,50.7,
2024-05-15T23:40:00-07:00,2024-05-15 23:40:00,50,50,48.9,0.9,1.1,6.9,99,0,0,0,0.02,1.05,170.49,30.74,96,0,0,77.7,39,29.47,1,77,50.7,
2024-05-15T23:35:00-07:00,2024-05-15 23:35:00,50,50,48.9,0,0,6.9,118,0,0,0,0.02,1.05,170.49,30.75,96,0,0,77.7,39,29.47,1,77,50.7,
2024-05-15T23:30:00-07:00,2024-05-15 23:30:00,49.6,49.6,48.5,0,0,6.9,110,0,0,0,0.02,1.05,170.49,30.74,96,0,0,77.9,39,29.47,1,77.2,50.9,
2024-05-15T23:25:00-07:00,2024-05-15 23:25:00,49.5,49.5,48.4,1.1,1.1,6.9,78,0,0,0,0.02,1.05,170.49,30.75,96,0,0,77.7,39,29.48,1,77,50.7,
2024-05-15T23:20:00-07:00,2024-05-15 23:20:00,49.6,49.6,48.5,0,0,6.9,80,0,0,0,0.02,1.05,170.49,30.75,96,0,0,77.9,39,29.47,1,77.2,50.9,
2024-05-15T23:15:00-07:00,2024-05-15 23:15:00,49.6,49.6,48.5,0,0,6.9,69,0,0,0,0.02,1.05,170.49,30.74,96,0,0,78.1,39,29.47,1,77.4,51.1,
2024-05-15T23:10:00-07:00,2024-05-15 23:10:00,49.6,49.6,48.2,0,0,6.9,88,0,0,0,0.02,1.05,170.49,30.74,95,0,0,77.9,39,29.46,1,77.2,50.9,
2024-05-15T23:05:00-07:00,2024-05-15 23:05:00,50,50,48.6,0,0,6.9,87,0,0,0,0.02,1.05,170.49,30.75,95,0,0,78.1,39,29.47,1,77.4,51.1,
2024-05-15T23:00:00-07:00,2024-05-15 23:00:00,50,50,48.6,0.2,1.1,6.9,91,0,0,0,0.02,1.05,170.49,30.74,95,0,0,78.3,39,29.47,1,77.7,51.3,
2024-05-15T22:55:00-07:00,2024-05-15 22:55:00,50,50,48.6,0.9,1.1,6.9,46,0,0,0,0.02,1.05,170.49,30.74,95,0,0,78.3,39,29.47,1,77.7,51.3,
2024-05-15T22:50:00-07:00,2024-05-15 22:50:00,50.2,50.2,48.8,0.4,1.1,6.9,39,0,0,0,0.02,1.05,170.49,30.74,95,0,0,78.4,39,29.47,1,77.8,51.4,
2024-05-15T22:45:00-07:00,2024-05-15 22:45:00,50.2,50.2,48.8,0,0,6.9,77,0,0,0,0.02,1.05,170.49,30.75,95,0,0,78.4,39,29.47,1,77.8,51.4,
2024-05-15T22:40:00-07:00,2024-05-15 22:40:00,50.4,50.4,49,0.7,1.1,6.9,68,0,0,0,0.02,1.05,170.49,30.75,95,0,0,78.6,39,29.47,1,78,51.5,
2024-05-15T22:35:00-07:00,2024-05-15 22:35:00,50.4,50.4,49,1.1,1.1,6.9,116,0,0,0,0.02,1.05,170.49,30.74,95,0,0,78.6,39,29.47,1,78,51.5,
2024-05-15T22:30:00-07:00,2024-05-15 22:30:00,50.4,50.4,49,0.4,1.1,6.9,77,0,0,0,0.02,1.05,170.49,30.74,95,0,0,78.6,39,29.46,1,78,51.5,
2024-05-15T22:25:00-07:00,2024-05-15 22:25:00,50.5,50.5,48.8,1.3,2.2,6.9,117,0,0,0,0.02,1.05,170.49,30.75,94,0,0,78.6,39,29.48,1,78,51.5,
2024-05-15T22:20:00-07:00,2024-05-15 22:20:00,50.5,50.5,48.8,1.6,2.2,6.9,171,0,0,0,0.02,1.05,170.49,30.75,94,0,0,78.8,39,29.48,1,78.2,51.7,
2024-05-15T22:15:00-07:00,2024-05-15 22:15:00,50.5,50.5,48.8,0.2,1.1,6.9,70,0,0,0,0.02,1.05,170.49,30.76,94,0,0,78.8,38,29.48,1,78.2,51,
2024-05-15T22:10:00-07:00,2024-05-15 22:10:00,50.5,50.5,48.8,0.7,1.1,6.9,22,0,0,0,0.02,1.05,170.49,30.75,94,0,0,79,38,29.48,1,78.4,51.2,
2024-05-15T22:05:00-07:00,2024-05-15 22:05:00,50.5,50.5,48.8,1.1,1.1,6.9,40,0,0,0,0.02,1.05,170.49,30.75,94,0,0,79.2,38,29.47,1,78.6,51.4,
2024-05-15T22:00:00-07:00,2024-05-15 22:00:00,50.7,50.7,49,1.8,2.2,6.9,32,0,0,0,0.02,1.05,170.49,30.75,94,0,0,79.2,39,29.47,1,78.7,52.1,
2024-05-15T21:55:00-07:00,2024-05-15 21:55:00,50.9,50.9,49.2,0.9,1.1,6.9,58,0,0,0,0.02,1.05,170.49,30.75,94,0,0,79.2,39,29.47,1,78.7,52.1,
2024-05-15T21:50:00-07:00,2024-05-15 21:50:00,50.9,50.9,48.9,0.9,1.1,6.9,52,0,0,0,0.02,1.05,170.49,30.75,93,0,0,79.2,38,29.48,1,78.6,51.4,
2024-05-15T21:45:00-07:00,2024-05-15 21:45:00,51.1,51.1,49.1,0,0,6.9,89,0,0,0,0.02,1.05,170.49,30.75,93,0,0,79,39,29.48,1,78.4,51.9,
2024-05-15T21:40:00-07:00,2024-05-15 21:40:00,51.4,51.4,49.2,0,0,6.9,143,0,0,0,0.02,1.05,170.49,30.75,92,0,0,79,39,29.48,1,78.4,51.9,
2024-05-15T21:35:00-07:00,2024-05-15 21:35:00,51.6,51.6,49.4,0.9,1.1,6.9,59,0,0,0,0.02,1.05,170.49,30.75,92,0,0,78.8,39,29.47,1,78.2,51.7,
2024-05-15T21:30:00-07:00,2024-05-15 21:30:00,51.8,51.8,49.5,0.9,1.1,6.9,66,0,0,0,0.02,1.05,170.49,30.74,92,0,0,78.8,39,29.47,1,78.2,51.7,
2024-05-15T21:25:00-07:00,2024-05-15 21:25:00,52.2,52.2,49.7,0.2,1.1,6.9,89,0,0,0,0.02,1.05,170.49,30.75,91,0,0,78.8,40,29.47,1,78.3,52.4,
2024-05-15T21:20:00-07:00,2024-05-15 21:20:00,52.3,52.3,49.8,0.4,1.1,6.9,78,0,0,0,0.02,1.05,170.49,30.75,91,0,0,78.4,39,29.47,1,77.8,51.4,
2024-05-15T21:15:00-07:00,2024-05-15 21:15:00,52.5,52.5,49.7,0.2,1.1,6.9,97,0,0,0,0.02,1.05,170.49,30.75,90,0,0,78.4,39,29.47,1,77.8,51.4,
2024-05-15T21:10:00-07:00,2024-05-15 21:10:00,52.9,52.9,49.7,0.9,1.1,6.9,55,0,0,0,0.02,1.05,170.49,30.74,89,0,0,78.3,39,29.47,1,77.7,51.3,
2024-05-15T21:05:00-07:00,2024-05-15 21:05:00,53.2,53.2,50,1.1,1.1,6.9,60,0,0,0,0.02,1.05,170.49,30.74,89,0,0,78.3,39,29.47,1,77.7,51.3,
2024-05-15T21:00:00-07:00,2024-05-15 21:00:00,53.6,53.6,50.1,0.2,1.1,6.9,92,0,0,0,0.02,1.05,170.49,30.75,88,0,0,78.3,39,29.47,1,77.7,51.3,
2024-05-15T20:55:00-07:00,2024-05-15 20:55:00,54,54,50.2,1.6,2.2,6.9,63,0,0,0,0.02,1.05,170.49,30.75,87,0,0,78.3,39,29.48,1,77.7,51.3,
2024-05-15T20:50:00-07:00,2024-05-15 20:50:00,54.3,54.3,50.2,0.9,1.1,6.9,43,0,0,0,0.02,1.05,170.49,30.75,86,0,0,78.4,39,29.48,1,77.8,51.4,
2024-05-15T20:45:00-07:00,2024-05-15 20:45:00,54.9,54.9,50.5,0.9,1.1,6.9,31,0,0,0,0.02,1.05,170.49,30.74,85,0,0.8,78.1,39,29.47,1,77.4,51.1,
2024-05-15T20:40:00-07:00,2024-05-15 20:40:00,55.4,55.4,51,0.4,1.1,6.9,109,0,0,0,0.02,1.05,170.49,30.75,85,0,1.7,78.3,38,29.48,1,77.6,50.6,
2024-05-15T20:35:00-07:00,2024-05-15 20:35:00,55.6,55.6,50.8,1.8,2.2,6.9,104,0,0,0,0.02,1.05,170.49,30.76,84,0,3.8,78.4,38,29.48,1,77.7,50.7,
2024-05-15T20:30:00-07:00,2024-05-15 20:30:00,56.3,56.3,51.2,1.6,2.2,6.9,4,0,0,0,0.02,1.05,170.49,30.75,83,0,5.6,78.4,39,29.47,1,77.8,51.4,
2024-05-15T20:25:00-07:00,2024-05-15 20:25:00,56.7,56.7,51.3,0.9,1.1,6.9,109,0,0,0,0.02,1.05,170.49,30.75,82,0,9.9,78.8,39,29.48,1,78.2,51.7,
2024-05-15T20:20:00-07:00,2024-05-15 20:20:00,57,57,51.2,0.2,1.1,6.9,129,0,0,0,0.02,1.05,170.49,30.75,81,0,13,78.6,39,29.48,1,78,51.5,
2024-05-15T20:15:00-07:00,2024-05-15 20:15:00,57.6,57.6,51.5,0,0,6.9,129,0,0,0,0.02,1.05,170.49,30.75,80,0,16.4,78.6,38,29.48,1,77.9,50.8,
2024-05-15T20:10:00-07:00,2024-05-15 20:10:00,57.7,57.7,51.2,0,0,6.9,166,0,0,0,0.02,1.05,170.49,30.76,79,0,18.6,78.8,38,29.48,1,78.2,51,
2024-05-15T20:05:00-07:00,2024-05-15 20:05:00,58.3,58.3,51.5,0.4,1.1,6.9,174,0,0,0,0.02,1.05,170.49,30.75,78,0,21.2,78.6,38,29.48,1,77.9,50.8,
2024-05-15T20:00:00-07:00,2024-05-15 20:00:00,58.6,58.6,51.8,0.7,1.1,6.9,182,0,0,0,0.02,1.05,170.49,30.76,78,0,23.9,78.6,38,29.48,1,77.9,50.8,
2024-05-15T19:55:00-07:00,2024-05-15 19:55:00,58.8,58.8,52,0,0,6.9,127,0,0,0,0.02,1.05,170.49,30.76,78,0,26.4,78.8,38,29.48,1,78.2,51,
2024-05-15T19:50:00-07:00,2024-05-15 19:50:00,59,59,51.8,0.2,1.1,6.9,148,0,0,0,0.02,1.05,170.49,30.76,77,0,29.5,78.6,38,29.49,1,77.9,50.8,
2024-05-15T19:45:00-07:00,2024-05-15 19:45:00,59.2,59.2,51.6,0,0,6.9,158,0,0,0,0.02,1.05,170.49,30.76,76,0,34.6,78.6,38,29.48,1,77.9,50.8,
2024-05-15T19:40:00-07:00,2024-05-15 19:40:00,59.5,59.5,51.9,0,0,6.9,128,0,0,0,0.02,1.05,170.49,30.76,76,0,39,78.8,38,29.48,1,78.2,51,
2024-05-15T19:35:00-07:00,2024-05-15 19:35:00,59.7,59.7,51.8,0,0,6.9,54,0,0,0,0.02,1.05,170.49,30.76,75,0,43.8,79.2,38,29.48,1,78.6,51.4,
2024-05-15T19:30:00-07:00,2024-05-15 19:30:00,60.1,60.1,51.8,0,0,6.9,130,0,0,0,0.02,1.05,170.49,30.76,74,0,45.9,79.3,38,29.48,1,78.7,51.5,
2024-05-15T19:25:00-07:00,2024-05-15 19:25:00,60.8,60.8,52.1,0.9,1.1,6.9,211,0,0,0,0.02,1.05,170.49,30.76,73,0,52.9,79.3,38,29.48,1,78.7,51.5,
2024-05-15T19:20:00-07:00,2024-05-15 19:20:00,61.2,61.2,52.5,0.2,1.1,6.9,177,0,0,0,0.02,1.05,170.49,30.77,73,0,67.7,79.3,38,29.49,1,78.7,51.5,
2024-05-15T19:15:00-07:00,2024-05-15 19:15:00,62.2,62.2,52.7,0.9,1.1,6.9,232,0,0,0,0.02,1.05,170.49,30.77,71,0,75,79.3,38,29.49,1,78.7,51.5,
2024-05-15T19:10:00-07:00,2024-05-15 19:10:00,61.9,61.9,52.4,0.7,1.1,6.9,331,0,0,0,0.02,1.05,170.49,30.77,71,0,83.2,79.5,38,29.49,1,78.9,51.6,
2024-05-15T19:05:00-07:00,2024-05-15 19:05:00,62.8,62.8,52.9,2,2.2,6.9,63,0,0,0,0.02,1.05,170.49,30.77,70,1,102.3,79.5,38,29.49,1,78.9,51.6,
2024-05-15T19:00:00-07:00,2024-05-15 19:00:00,63.1,63.1,53.2,0.7,1.1,6.9,25,0,0,0,0.02,1.05,170.49,30.76,70,0,84.5,79.7,38,29.49,1,79.2,51.8,
