"Date","Simple Date","Outdoour Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoour Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2023-03-31T13:25:00-07:00,2023-03-31 13:25:00,42.8,39.3,40.6,5.6,6.9,25.1,202,0.07,0.01,0.01,0.02,5.75,129.48,30.65,92,1,131.9,76.3,30,29.37,1,75,42.6
2023-03-31T13:20:00-07:00,2023-03-31 13:20:00,43.2,43.2,40.5,2.9,4.5,25.1,236,0.07,0.01,0.01,0.02,5.75,129.48,30.65,90,0,51.1,75.9,30,29.37,1,74.6,42.2
2023-03-31T13:15:00-07:00,2023-03-31 13:15:00,43.3,39.2,40.3,6.9,11.4,25.1,299,0,0,0,0.01,5.74,129.47,30.65,89,0,51.5,76.1,31,29.38,1,74.9,43.3
2023-03-31T13:10:00-07:00,2023-03-31 13:10:00,43.5,40.1,40.5,5.8,10.3,25.1,217,0,0,0,0.01,5.74,129.47,30.65,89,0,72.4,75.9,30,29.37,1,74.6,42.2
2023-03-31T13:05:00-07:00,2023-03-31 13:05:00,43.5,41,40.2,4.5,6.9,25.1,206,0,0,0,0.01,5.74,129.47,30.65,88,0,92.4,75.9,30,29.37,1,74.6,42.2
2023-03-31T13:00:00-07:00,2023-03-31 13:00:00,43.9,41.8,40.3,4,5.8,25.1,329,0,0,0,0.01,5.74,129.47,30.65,87,1,117.1,75.9,30,29.37,1,74.6,42.2
2023-03-31T12:55:00-07:00,2023-03-31 12:55:00,44.1,41.8,39.9,4.3,4.5,25.1,257,0,0,0,0.01,5.74,129.47,30.65,85,0,79.3,76.1,30,29.37,1,74.8,42.4
2023-03-31T12:50:00-07:00,2023-03-31 12:50:00,44.2,40.5,39.7,6.5,9.2,25.1,189,0,0,0,0.01,5.74,129.47,30.65,84,1,102.8,76.1,30,29.38,1,74.8,42.4
2023-03-31T12:45:00-07:00,2023-03-31 12:45:00,43.7,41.8,39.5,3.8,4.5,25.1,290,0,0,0,0.01,5.74,129.47,30.65,85,1,145.7,76.1,30,29.37,1,74.8,42.4
2023-03-31T12:40:00-07:00,2023-03-31 12:40:00,43.7,40.5,39.8,5.4,8.1,25.1,215,0,0,0,0.01,5.74,129.47,30.65,86,1,134.8,76.1,30,29.37,1,74.8,42.4
2023-03-31T12:35:00-07:00,2023-03-31 12:35:00,44.4,42.6,39.9,3.8,4.5,25.1,196,0,0,0,0.01,5.74,129.47,30.65,84,0,75.5,76.1,30,29.37,1,74.8,42.4
2023-03-31T12:30:00-07:00,2023-03-31 12:30:00,45,43.3,39.2,3.8,5.8,25.1,203,0,0,0,0.01,5.74,129.47,30.65,80,1,100.6,76.1,30,29.37,1,74.8,42.4
2023-03-31T12:25:00-07:00,2023-03-31 12:25:00,45.7,41.9,39.6,7.2,9.2,25.1,276,0,0,0,0.01,5.74,129.47,30.64,79,1,126.1,76.1,30,29.36,1,74.8,42.4
2023-03-31T12:20:00-07:00,2023-03-31 12:20:00,45.9,45.9,38.8,2.7,4.5,25.1,211,0,0,0,0.01,5.74,129.47,30.64,76,1,197.3,76.1,30,29.36,1,74.8,42.4
2023-03-31T12:15:00-07:00,2023-03-31 12:15:00,45.7,45.7,38.9,2.5,4.5,25.1,195,0,0,0,0.01,5.74,129.47,30.65,77,1,203.8,76.3,30,29.37,1,75,42.6
2023-03-31T12:10:00-07:00,2023-03-31 12:10:00,45.5,45.5,39,2,2.2,25.1,237,0,0,0,0.01,5.74,129.47,30.64,78,1,148.8,76.1,30,29.36,1,74.8,42.4
2023-03-31T12:05:00-07:00,2023-03-31 12:05:00,45.1,43.6,39,3.6,4.5,25.1,214,0,0,0,0.01,5.74,129.47,30.65,79,1,112.3,76.3,30,29.37,1,75,42.6
2023-03-31T12:00:00-07:00,2023-03-31 12:00:00,45.5,41.5,39,7.6,11.4,25.1,240,0,0,0,0.01,5.74,129.47,30.65,78,1,119.6,75.9,30,29.37,1,74.6,42.2
2023-03-31T11:55:00-07:00,2023-03-31 11:55:00,45.5,44.2,39,3.4,4.5,25.1,198,0,0,0,0.01,5.74,129.47,30.65,78,1,191.2,75.9,30,29.37,1,74.6,42.2
2023-03-31T11:50:00-07:00,2023-03-31 11:50:00,45.9,45.9,39.4,2.2,3.4,25.1,296,0,0,0,0.01,5.74,129.47,30.65,78,1,170.1,75.9,30,29.37,1,74.6,42.2
2023-03-31T11:45:00-07:00,2023-03-31 11:45:00,45.5,45.5,39.4,2.5,3.4,25.1,221,0,0,0,0.01,5.74,129.47,30.65,79,2,269.4,75.7,30,29.37,1,74.4,42.1
2023-03-31T11:40:00-07:00,2023-03-31 11:40:00,45,42.6,38.9,4.7,6.9,25.1,218,0,0,0,0.01,5.74,129.47,30.65,79,1,150,75.6,30,29.38,1,74.3,42
2023-03-31T11:35:00-07:00,2023-03-31 11:35:00,44.8,42.9,38.7,4,5.8,25.1,263,0,0,0,0.01,5.74,129.47,30.65,79,1,139.2,75.6,30,29.38,1,74.3,42
2023-03-31T11:30:00-07:00,2023-03-31 11:30:00,45.1,45.1,38.7,2.2,3.4,25.1,239,0,0,0,0.01,5.74,129.47,30.65,78,0,99.7,75.7,30,29.38,1,74.4,42.1
2023-03-31T11:25:00-07:00,2023-03-31 11:25:00,45.3,45.3,38.9,2.5,3.4,25.1,195,0,0,0,0.01,5.74,129.47,30.65,78,0,80.6,75.4,30,29.37,1,74,41.8
2023-03-31T11:20:00-07:00,2023-03-31 11:20:00,45.1,43.2,39,4,5.8,25.1,197,0,0,0,0.01,5.74,129.47,30.65,79,1,156.9,75.7,30,29.37,1,74.4,42.1
2023-03-31T11:15:00-07:00,2023-03-31 11:15:00,44.6,41.6,38.5,5.4,8.1,25.1,204,0,0,0,0.01,5.74,129.47,30.65,79,1,125.8,75.6,30,29.38,1,74.3,42
2023-03-31T11:10:00-07:00,2023-03-31 11:10:00,44.6,40.8,38.5,6.7,9.2,25.1,258,0,0,0,0.01,5.74,129.47,30.65,79,0,90.2,75.6,30,29.37,1,74.3,42
2023-03-31T11:05:00-07:00,2023-03-31 11:05:00,44.6,42.6,38.5,4,5.8,25.1,203,0,0,0,0.01,5.74,129.47,30.65,79,0,69.4,75.4,30,29.37,1,74,41.8
2023-03-31T11:00:00-07:00,2023-03-31 11:00:00,44.8,41.8,39,5.4,6.9,25.1,254,0,0,0,0.01,5.74,129.47,30.64,80,1,115.7,75.6,30,29.37,1,74.3,42
2023-03-31T10:55:00-07:00,2023-03-31 10:55:00,44.4,41.1,38.6,5.8,6.9,25.1,275,0,0,0,0.01,5.74,129.47,30.65,80,1,124.4,75.6,30,29.37,1,74.3,42
2023-03-31T10:50:00-07:00,2023-03-31 10:50:00,44.2,41.8,38.1,4.5,5.8,25.1,214,0,0,0,0.01,5.74,129.47,30.66,79,0,94.1,75.7,30,29.38,1,74.4,42.1
2023-03-31T10:45:00-07:00,2023-03-31 10:45:00,44.4,44.4,38.6,2.7,3.4,25.1,242,0,0,0,0.01,5.74,129.47,30.65,80,0,71.1,75.7,31,29.37,1,74.4,42.9
2023-03-31T10:40:00-07:00,2023-03-31 10:40:00,44.4,39.4,38.6,9.2,11.4,25.1,186,0,0,0,0.01,5.74,129.47,30.64,80,0,75,75.7,31,29.37,1,74.4,42.9
2023-03-31T10:35:00-07:00,2023-03-31 10:35:00,44.6,43.2,38.8,3.4,5.8,25.1,267,0,0,0,0.01,5.74,129.47,30.65,80,1,118.8,75.6,31,29.37,1,74.3,42.8
2023-03-31T10:30:00-07:00,2023-03-31 10:30:00,44.2,42.5,38.7,3.6,4.5,25.1,223,0,0,0,0.01,5.74,129.47,30.65,81,1,144.8,75.7,31,29.37,1,74.4,42.9
2023-03-31T10:25:00-07:00,2023-03-31 10:25:00,43.9,40.5,38.8,5.8,8.1,25.1,250,0,0,0,0.01,5.74,129.47,30.65,82,0,98.4,75.6,31,29.37,1,74.3,42.8
2023-03-31T10:20:00-07:00,2023-03-31 10:20:00,43.5,41.9,38.7,3.4,4.5,25.1,224,0,0,0,0.01,5.74,129.47,30.65,83,0,87.1,75.6,31,29.37,1,74.3,42.8
2023-03-31T10:15:00-07:00,2023-03-31 10:15:00,43.5,43.5,39,2.2,3.4,25.1,186,0,0,0,0.01,5.74,129.47,30.65,84,0,81.5,75.6,31,29.37,1,74.3,42.8
2023-03-31T10:10:00-07:00,2023-03-31 10:10:00,43.2,41,39,4,4.5,25.1,193,0,0,0,0.01,5.74,129.47,30.65,85,0,64.6,75.4,31,29.37,1,74.1,42.6
2023-03-31T10:05:00-07:00,2023-03-31 10:05:00,43,41,39.1,3.8,5.8,25.1,259,0,0,0,0.01,5.74,129.47,30.65,86,0,63.2,75.4,32,29.38,1,74.1,43.5
2023-03-31T10:00:00-07:00,2023-03-31 10:00:00,42.8,40.9,39.2,3.6,4.5,25.1,44,0,0,0,0.01,5.74,129.47,30.65,87,0,66.8,75.2,32,29.37,1,73.9,43.3
2023-03-31T09:55:00-07:00,2023-03-31 09:55:00,42.4,38.7,39.1,5.8,6.9,25.1,194,0,0,0,0.01,5.74,129.47,30.65,88,0,67.7,75.4,32,29.37,1,74.1,43.5
2023-03-31T09:50:00-07:00,2023-03-31 09:50:00,42.4,38.7,39.4,5.8,8.1,25.1,234,0,0,0,0.01,5.74,129.47,30.64,89,0,85.9,75.2,32,29.36,1,73.9,43.3
2023-03-31T09:45:00-07:00,2023-03-31 09:45:00,42.4,38.4,39.4,6.3,8.1,25.1,266,0,0,0,0.01,5.74,129.47,30.65,89,0,79.8,75.2,32,29.37,1,73.9,43.3
2023-03-31T09:40:00-07:00,2023-03-31 09:40:00,42.4,42.4,39.1,2.7,3.4,25.1,231,0,0,0,0.01,5.74,129.47,30.65,88,0,88.8,75,31,29.37,1,73.7,42.3
2023-03-31T09:35:00-07:00,2023-03-31 09:35:00,42.6,38.2,39,7.2,8.1,25.1,220,0,0,0,0.01,5.74,129.47,30.64,87,0,66.8,75,31,29.37,1,73.7,42.3
2023-03-31T09:30:00-07:00,2023-03-31 09:30:00,42.8,42.8,38.9,2.2,3.4,25.1,221,0,0,0,0.01,5.74,129.47,30.64,86,0,62,75,31,29.37,1,73.7,42.3
2023-03-31T09:25:00-07:00,2023-03-31 09:25:00,42.8,39.7,38.9,5.1,6.9,25.1,173,0,0,0,0.01,5.74,129.47,30.64,86,0,71.9,74.8,30,29.37,1,73.4,41.3
2023-03-31T09:20:00-07:00,2023-03-31 09:20:00,43,40.4,38.8,4.5,8.1,25.1,253,0,0,0,0.01,5.74,129.47,30.64,85,0,88,75,30,29.37,1,73.6,41.4
2023-03-31T09:15:00-07:00,2023-03-31 09:15:00,42.8,42.8,38.6,1.8,2.2,25.1,5,0,0,0,0.01,5.74,129.47,30.64,85,0,74.5,75,30,29.36,1,73.6,41.4
2023-03-31T09:10:00-07:00,2023-03-31 09:10:00,42.8,42.8,38.9,2,3.4,25.1,66,0,0,0,0.01,5.74,129.47,30.64,86,0,83.2,75,30,29.37,1,73.6,41.4
2023-03-31T09:05:00-07:00,2023-03-31 09:05:00,42.8,38.6,38.9,6.9,10.3,25.1,250,0,0,0,0.01,5.74,129.47,30.64,86,0,69.7,75,30,29.37,1,73.6,41.4
2023-03-31T09:00:00-07:00,2023-03-31 09:00:00,42.6,37.4,38.7,8.7,13.6,25.1,233,0,0,0,0.01,5.74,129.47,30.65,86,0,91,75,30,29.37,1,73.6,41.4
2023-03-31T08:55:00-07:00,2023-03-31 08:55:00,42.4,37.5,38.8,8.1,11.4,25.1,186,0,0,0,0.01,5.74,129.47,30.63,87,1,107.5,75,30,29.36,1,73.6,41.4
2023-03-31T08:50:00-07:00,2023-03-31 08:50:00,42.3,39.7,39,4.3,8.1,19.5,235,0,0,0,0.01,5.74,129.47,30.64,88,1,104.1,75,30,29.36,1,73.6,41.4
2023-03-31T08:45:00-07:00,2023-03-31 08:45:00,42.1,38.3,38.8,6,8.1,19.5,212,0,0,0,0.01,5.74,129.47,30.64,88,0,89.3,74.8,31,29.36,1,73.4,42.1
2023-03-31T08:40:00-07:00,2023-03-31 08:40:00,42.1,42.1,39.1,2.2,3.4,18.3,231,0,0,0,0.01,5.74,129.47,30.64,89,0,66.3,74.7,30,29.36,1,73.3,41.2
2023-03-31T08:35:00-07:00,2023-03-31 08:35:00,42.1,38.3,39.1,6,8.1,18.3,200,0,0,0,0.01,5.74,129.47,30.65,89,0,56.3,74.7,30,29.37,1,73.3,41.2
2023-03-31T08:30:00-07:00,2023-03-31 08:30:00,42.1,42.1,38.8,2.9,4.5,18.3,195,0,0,0,0.01,5.74,129.47,30.64,88,0,61.2,74.5,29,29.36,1,73,40.1
2023-03-31T08:25:00-07:00,2023-03-31 08:25:00,42.1,39.7,38.8,4,6.9,18.3,260,0,0,0,0.01,5.74,129.47,30.64,88,0,68.5,74.3,29,29.37,1,72.8,40
2023-03-31T08:20:00-07:00,2023-03-31 08:20:00,41.9,38.4,38.6,5.4,6.9,18.3,346,0,0,0,0.01,5.74,129.47,30.65,88,0,66.8,74.3,29,29.37,1,72.8,40
2023-03-31T08:15:00-07:00,2023-03-31 08:15:00,41.9,37.5,38.6,6.9,10.3,18.3,272,0,0,0,0.01,5.74,129.47,30.64,88,0,66.3,74.5,29,29.37,1,73,40.1
2023-03-31T08:10:00-07:00,2023-03-31 08:10:00,41.9,38.9,38.6,4.7,8.1,18.3,203,0,0,0,0.01,5.74,129.47,30.64,88,0,27.3,74.3,29,29.36,1,72.8,40
2023-03-31T08:05:00-07:00,2023-03-31 08:05:00,41.9,39.3,38.6,4.3,6.9,18.3,205,0,0,0,0.01,5.74,129.47,30.64,88,0,30.3,74.5,29,29.36,1,73,40.1
2023-03-31T08:00:00-07:00,2023-03-31 08:00:00,41.7,37,38.4,7.4,8.1,18.3,249,0,0,0,0.01,5.74,129.47,30.64,88,0,34.6,74.5,29,29.36,1,73,40.1
2023-03-31T07:55:00-07:00,2023-03-31 07:55:00,41.7,38.5,38.4,4.9,6.9,18.3,237,0,0,0,0.01,5.74,129.47,30.65,88,0,40.7,74.3,29,29.37,1,72.8,40
2023-03-31T07:50:00-07:00,2023-03-31 07:50:00,41.7,39.9,38.4,3.4,4.5,18.3,206,0,0,0,0.01,5.74,129.47,30.64,88,0,41.1,74.5,29,29.36,1,73,40.1
2023-03-31T07:45:00-07:00,2023-03-31 07:45:00,41.7,41.7,38.4,1.3,2.2,18.3,258,0,0,0,0.01,5.74,129.47,30.64,88,0,32.9,74.3,29,29.36,1,72.8,40
2023-03-31T07:40:00-07:00,2023-03-31 07:40:00,41.9,38.1,38.6,5.8,8.1,18.3,225,0,0,0,0.01,5.74,129.47,30.64,88,0,19.1,74.3,29,29.36,1,72.8,40
2023-03-31T07:35:00-07:00,2023-03-31 07:35:00,41.9,41.9,38.3,2,2.2,18.3,103,0,0,0,0.01,5.74,129.47,30.64,87,0,17.3,74.5,28,29.36,1,73,39.2
2023-03-31T07:30:00-07:00,2023-03-31 07:30:00,41.7,36.1,38.4,9.2,14.8,18.3,241,0,0,0,0.01,5.74,129.47,30.64,88,0,13,74.5,29,29.36,1,73,40.1
2023-03-31T07:25:00-07:00,2023-03-31 07:25:00,41.7,38.9,38.1,4.5,5.8,18.3,247,0,0,0,0.01,5.74,129.47,30.64,87,0,8.2,74.7,29,29.36,1,73.2,40.3
2023-03-31T07:20:00-07:00,2023-03-31 07:20:00,41.7,38.4,38.4,5.1,6.9,18.3,217,0,0,0,0.01,5.74,129.47,30.64,88,0,9.1,74.5,29,29.36,1,73,40.1
2023-03-31T07:15:00-07:00,2023-03-31 07:15:00,41.5,35.4,38.2,10.3,13.6,18.3,244,0,0,0,0.01,5.74,129.47,30.64,88,0,7.3,74.5,29,29.36,1,73,40.1
2023-03-31T07:10:00-07:00,2023-03-31 07:10:00,41.5,38.6,38.2,4.5,5.8,18.3,180,0,0,0,0.01,5.74,129.47,30.63,88,0,3.4,74.5,28,29.35,1,73,39.2
2023-03-31T07:05:00-07:00,2023-03-31 07:05:00,41.5,37.4,38.5,6.3,9.2,18.3,264,0,0,0,0.01,5.74,129.47,30.63,89,0,2.1,74.5,29,29.36,1,73,40.1
2023-03-31T07:00:00-07:00,2023-03-31 07:00:00,41.4,38.9,38.4,4,5.8,18.3,234,0,0,0,0.01,5.74,129.47,30.64,89,0,2.1,74.5,28,29.36,1,73,39.2
2023-03-31T06:55:00-07:00,2023-03-31 06:55:00,41.4,39.1,38.4,3.8,5.8,18.3,136,0,0,0,0.01,5.74,129.47,30.64,89,0,0,74.3,29,29.36,1,72.8,40
2023-03-31T06:50:00-07:00,2023-03-31 06:50:00,41.4,41.4,38.4,2.2,2.2,18.3,231,0,0,0,0.01,5.74,129.47,30.64,89,0,0,74.3,29,29.36,1,72.8,40
2023-03-31T06:45:00-07:00,2023-03-31 06:45:00,41.4,38.9,38.4,4,5.8,18.3,230,0,0,0,0.01,5.74,129.47,30.63,89,0,0,74.5,29,29.35,1,73,40.1
2023-03-31T06:40:00-07:00,2023-03-31 06:40:00,41.4,39.8,38.4,3.1,4.5,18.3,209,0,0,0,0.01,5.74,129.47,30.63,89,0,0,74.3,29,29.36,1,72.8,40
2023-03-31T06:35:00-07:00,2023-03-31 06:35:00,41.4,41.4,38.4,2.2,3.4,18.3,257,0,0,0,0.01,5.74,129.47,30.64,89,0,0,74.5,29,29.36,1,73,40.1
2023-03-31T06:30:00-07:00,2023-03-31 06:30:00,41.4,38.2,38.4,4.9,6.9,18.3,218,0,0,0,0.01,5.74,129.47,30.64,89,0,0,74.5,29,29.36,1,73,40.1
2023-03-31T06:25:00-07:00,2023-03-31 06:25:00,41.4,38.9,38.4,4,5.8,18.3,286,0,0,0,0.01,5.74,129.47,30.64,89,0,0,74.1,29,29.36,1,72.6,39.8
2023-03-31T06:20:00-07:00,2023-03-31 06:20:00,41.4,37.4,38.4,6,8.1,18.3,221,0,0,0,0.01,5.74,129.47,30.64,89,0,0,74.3,28,29.36,1,72.7,39.1
2023-03-31T06:15:00-07:00,2023-03-31 06:15:00,41.4,39.1,38.4,3.8,5.8,18.3,159,0,0,0,0.01,5.74,129.47,30.64,89,0,0,74.5,29,29.36,1,73,40.1
2023-03-31T06:10:00-07:00,2023-03-31 06:10:00,41.4,41.4,38.4,2.9,3.4,15.9,238,0,0,0,0.01,5.74,129.47,30.64,89,0,0,74.5,29,29.36,1,73,40.1
2023-03-31T06:05:00-07:00,2023-03-31 06:05:00,41.4,38.5,38.4,4.5,6.9,15.9,186,0,0,0,0.01,5.74,129.47,30.63,89,0,0,74.5,29,29.36,1,73,40.1
2023-03-31T06:00:00-07:00,2023-03-31 06:00:00,41.4,37.6,38.1,5.8,8.1,15.9,214,0,0,0,0.01,5.74,129.47,30.63,88,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T05:55:00-07:00,2023-03-31 05:55:00,41.4,37.6,38.1,5.8,6.9,15.9,194,0,0,0,0.01,5.74,129.47,30.64,88,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T05:50:00-07:00,2023-03-31 05:50:00,41.4,36.6,38.1,7.4,10.3,15.9,172,0,0,0,0.01,5.74,129.47,30.64,88,0,0,74.5,28,29.36,1,73,39.2
2023-03-31T05:45:00-07:00,2023-03-31 05:45:00,41.4,35.7,38.1,9.2,15.9,15.9,186,0,0,0,0.01,5.74,129.47,30.64,88,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T05:40:00-07:00,2023-03-31 05:40:00,41.4,41.4,38.1,2.5,3.4,15.9,257,0,0,0,0.01,5.74,129.47,30.64,88,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T05:35:00-07:00,2023-03-31 05:35:00,41.4,41.4,38.1,1.3,2.2,15.9,229,0,0,0,0.01,5.74,129.47,30.63,88,0,0,74.7,29,29.36,1,73.2,40.3
2023-03-31T05:30:00-07:00,2023-03-31 05:30:00,41.5,38.6,38.2,4.5,5.8,15.9,180,0,0,0,0.01,5.74,129.47,30.64,88,0,0,74.5,28,29.36,1,73,39.2
2023-03-31T05:25:00-07:00,2023-03-31 05:25:00,41.5,38.2,38.2,5.1,9.2,15.9,340,0,0,0,0.01,5.74,129.47,30.64,88,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T05:20:00-07:00,2023-03-31 05:20:00,41.5,38.6,37.9,4.5,5.8,15.9,201,0,0,0,0.01,5.74,129.47,30.64,87,0,0,74.3,28,29.36,1,72.7,39.1
2023-03-31T05:15:00-07:00,2023-03-31 05:15:00,41.5,37,37.9,6.9,9.2,15.9,236,0,0,0,0.01,5.74,129.47,30.64,87,0,0,74.5,29,29.36,1,73,40.1
2023-03-31T05:10:00-07:00,2023-03-31 05:10:00,41.7,39,38.1,4.3,8.1,15.9,221,0,0,0,0.01,5.74,129.47,30.64,87,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T05:05:00-07:00,2023-03-31 05:05:00,41.7,41.7,37.8,2.7,4.5,15.9,227,0,0,0,0.01,5.74,129.47,30.63,86,0,0,74.5,28,29.36,1,73,39.2
2023-03-31T05:00:00-07:00,2023-03-31 05:00:00,41.7,39.5,37.8,3.8,4.5,15.9,133,0,0,0,0.01,5.74,129.47,30.64,86,0,0,74.5,28,29.36,1,73,39.2
2023-03-31T04:55:00-07:00,2023-03-31 04:55:00,41.9,38.1,38,5.8,9.2,15.9,291,0,0,0,0.01,5.74,129.47,30.64,86,0,0,74.5,29,29.36,1,73,40.1
2023-03-31T04:50:00-07:00,2023-03-31 04:50:00,41.9,41.9,38,2.5,3.4,15.9,276,0,0,0,0.01,5.74,129.47,30.63,86,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T04:45:00-07:00,2023-03-31 04:45:00,41.9,41.9,37.7,2.7,3.4,15.9,264,0,0,0,0.01,5.74,129.47,30.63,85,0,0,74.5,28,29.36,1,73,39.2
2023-03-31T04:40:00-07:00,2023-03-31 04:40:00,41.9,41.9,37.7,2.2,3.4,15.9,218,0,0,0,0.01,5.74,129.47,30.64,85,0,0,74.8,28,29.36,1,73.3,39.5
2023-03-31T04:35:00-07:00,2023-03-31 04:35:00,42.1,40.1,37.6,3.6,5.8,15.9,271,0,0,0,0.01,5.74,129.47,30.64,84,0,0,74.8,29,29.37,1,73.3,40.4
2023-03-31T04:30:00-07:00,2023-03-31 04:30:00,42.1,38.3,37.6,6,9.2,15.9,249,0,0,0,0.01,5.74,129.47,30.64,84,0,0,74.5,28,29.37,1,73,39.2
2023-03-31T04:25:00-07:00,2023-03-31 04:25:00,42.1,37.1,37.6,8.1,11.4,15.9,245,0,0,0,0.01,5.74,129.47,30.64,84,0,0,74.8,28,29.36,1,73.3,39.5
2023-03-31T04:20:00-07:00,2023-03-31 04:20:00,42.1,38.7,37.6,5.4,8.1,15.9,278,0,0,0,0.01,5.74,129.47,30.64,84,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T04:15:00-07:00,2023-03-31 04:15:00,42.1,40.6,37.6,3.1,4.5,15.9,196,0,0,0,0.01,5.74,129.47,30.64,84,0,0,74.8,28,29.36,1,73.3,39.5
2023-03-31T04:10:00-07:00,2023-03-31 04:10:00,42.1,39.5,37.3,4.3,6.9,15.9,258,0,0,0,0.01,5.74,129.47,30.64,83,0,0,74.8,28,29.36,1,73.3,39.5
2023-03-31T04:05:00-07:00,2023-03-31 04:05:00,42.1,39.9,37.6,3.8,4.5,15.9,236,0,0,0,0.01,5.74,129.47,30.64,84,0,0,74.8,28,29.37,1,73.3,39.5
2023-03-31T04:00:00-07:00,2023-03-31 04:00:00,42.3,42.3,37.5,1.6,2.2,15.9,216,0,0,0,0.01,5.74,129.47,30.65,83,0,0,74.8,28,29.37,1,73.3,39.5
2023-03-31T03:55:00-07:00,2023-03-31 03:55:00,42.3,42.3,37.5,2.5,3.4,15.9,246,0,0,0,0.01,5.74,129.47,30.64,83,0,0,74.8,28,29.36,1,73.3,39.5
2023-03-31T03:50:00-07:00,2023-03-31 03:50:00,42.3,39.7,37.5,4.3,5.8,15.9,207,0,0,0,0.01,5.74,129.47,30.64,83,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T03:45:00-07:00,2023-03-31 03:45:00,42.3,42.3,37.5,1.3,2.2,15.9,292,0,0,0,0.01,5.74,129.47,30.64,83,0,0,74.7,28,29.37,1,73.2,39.4
2023-03-31T03:40:00-07:00,2023-03-31 03:40:00,42.3,42.3,37.5,0.9,1.1,15.9,50,0,0,0,0.01,5.74,129.47,30.64,83,0,0,74.8,28,29.37,1,73.3,39.5
2023-03-31T03:35:00-07:00,2023-03-31 03:35:00,42.3,40.2,37.5,3.8,4.5,15.9,207,0,0,0,0.01,5.74,129.47,30.65,83,0,0,74.7,28,29.37,1,73.2,39.4
2023-03-31T03:30:00-07:00,2023-03-31 03:30:00,42.3,40.2,37.2,3.8,5.8,15.9,237,0,0,0,0.01,5.74,129.47,30.65,82,0,0,75,28,29.37,1,73.5,39.7
2023-03-31T03:25:00-07:00,2023-03-31 03:25:00,42.3,38.8,37.2,5.6,10.3,15.9,255,0,0,0,0.01,5.74,129.47,30.64,82,0,0,74.7,28,29.36,1,73.2,39.4
2023-03-31T03:20:00-07:00,2023-03-31 03:20:00,42.3,39.7,37.2,4.3,6.9,15.9,196,0,0,0,0.01,5.74,129.47,30.65,82,0,0,74.8,28,29.37,1,73.3,39.5
2023-03-31T03:15:00-07:00,2023-03-31 03:15:00,42.3,42.3,37.5,2.5,3.4,15.9,160,0,0,0,0.01,5.74,129.47,30.65,83,0,0,75,28,29.37,1,73.5,39.7
2023-03-31T03:10:00-07:00,2023-03-31 03:10:00,42.3,38.1,37.2,6.7,8.1,15.9,225,0,0,0,0.01,5.74,129.47,30.65,82,0,0,75,28,29.37,1,73.5,39.7
2023-03-31T03:05:00-07:00,2023-03-31 03:05:00,42.4,37.3,37.3,8.5,11.4,15.9,240,0,0,0,0.01,5.74,129.47,30.64,82,0,0,74.8,28,29.37,1,73.3,39.5
2023-03-31T03:00:00-07:00,2023-03-31 03:00:00,42.4,42.4,37.3,2.2,3.4,15.9,236,0,0,0,0.01,5.74,129.47,30.65,82,0,0,75,28,29.37,1,73.5,39.7
2023-03-31T02:55:00-07:00,2023-03-31 02:55:00,42.4,42.4,37.3,2.2,2.2,15.9,256,0,0,0,0.01,5.74,129.47,30.64,82,0,0,75.2,28,29.37,1,73.7,39.8
2023-03-31T02:50:00-07:00,2023-03-31 02:50:00,42.3,39.2,37.2,4.9,5.8,15.9,239,0,0,0,0.01,5.74,129.47,30.65,82,0,0,75.2,28,29.38,1,73.7,39.8
2023-03-31T02:45:00-07:00,2023-03-31 02:45:00,42.3,40.5,37.2,3.4,4.5,15.9,199,0,0,0,0.01,5.74,129.47,30.65,82,0,0,75.2,28,29.37,1,73.7,39.8
2023-03-31T02:40:00-07:00,2023-03-31 02:40:00,42.4,42.4,37.3,1.3,2.2,15.9,211,0,0,0,0.01,5.74,129.47,30.65,82,0,0,75.4,28,29.37,1,74,40
2023-03-31T02:35:00-07:00,2023-03-31 02:35:00,42.4,39.4,37.3,4.9,5.8,15.9,236,0,0,0,0.01,5.74,129.47,30.65,82,0,0,75.6,28,29.37,1,74.2,40.2
2023-03-31T02:30:00-07:00,2023-03-31 02:30:00,42.3,42.3,37.2,0.2,1.1,15.9,254,0,0,0,0.01,5.74,129.47,30.65,82,0,0,75.6,28,29.37,1,74.2,40.2
