Date,6miOutdoor Temperature,Feels Like,Dew Point,Wind Speed,Wind Gust,Max Daily Gust,Wind Direction,Hourly Rain,Event Rain,Daily Rain,Weekly Rain,Monthly Rain,Total Rain,Relative Pressure,Outdoor Humidity,Ultra-Violet Radiation Index,Solar Radiation,Indoor Temperature,Indoor Humidity,Absolute Pressure,6miOutdoor Battery,Indoor Feels Like,Indoor Dew Point
2021-09-30T11:30:00-07:00,54,54,53.7,0,0,19.5,68,0.24,2.42,0.75,2.42,4.56,59.27,30.87,99,0,48.6,75.7,47,29.6,1,75.2,54
2021-09-30T11:25:00-07:00,54.3,54.3,54,0.7,1.1,19.5,15,0.24,2.41,0.74,2.41,4.55,59.26,30.87,99,0,45.5,75.9,47,29.6,1,75.4,54.2
2021-09-30T11:20:00-07:00,54.1,54.1,53.8,0,0,19.5,350,0.24,2.38,0.71,2.38,4.52,59.23,30.87,99,0,45.9,75.7,46,29.6,1,75.1,53.4
2021-09-30T11:15:00-07:00,54.1,54.1,53.8,0,0,19.5,327,0.17,2.36,0.69,2.36,4.5,59.21,30.88,99,0,64.6,75.9,47,29.6,1,75.4,54.2
2021-09-30T11:10:00-07:00,54.3,54.3,54,0,0,19.5,329,0.12,2.34,0.67,2.34,4.48,59.19,30.87,99,0,35.5,75.7,46,29.6,1,75.1,53.4
2021-09-30T11:05:00-07:00,54.3,54.3,54,0,0,19.5,5,0.07,2.33,0.66,2.33,4.47,59.19,30.87,99,0,36,75.9,46,29.59,1,75.4,53.6
2021-09-30T11:00:00-07:00,54.3,54.3,54,0,0,19.5,25,0.19,2.32,0.65,2.32,4.46,59.17,30.86,99,0,71.9,75.7,47,29.59,1,75.2,54
2021-09-30T10:55:00-07:00,54.1,54.1,53.8,0.4,1.1,19.5,21,0.31,2.32,0.65,2.32,4.46,59.17,30.85,99,0,71.6,75.9,47,29.57,1,75.4,54.2
2021-09-30T10:50:00-07:00,54.1,54.1,53.8,0.2,1.1,19.5,1,0.17,2.29,0.62,2.29,4.43,59.14,30.85,99,0,56.3,75.9,47,29.57,1,75.4,54.2
2021-09-30T10:45:00-07:00,54,54,53.7,0,0,19.5,56,0.24,2.27,0.6,2.27,4.41,59.12,30.85,99,0,40.7,75.7,47,29.58,1,75.2,54
2021-09-30T10:40:00-07:00,53.8,53.8,53.5,0,0,19.5,28,0.31,2.26,0.59,2.26,4.4,59.11,30.84,99,0,51.5,75.7,47,29.57,1,75.2,54
2021-09-30T10:35:00-07:00,53.4,53.4,53.1,0,0,19.5,43,0.31,2.24,0.57,2.24,4.38,59.09,30.84,99,0,62.9,75.7,47,29.57,1,75.2,54
2021-09-30T10:30:00-07:00,53.4,53.4,53.1,0,0,19.5,54,0.42,2.21,0.54,2.21,4.35,59.06,30.85,99,0,35.5,75.7,47,29.57,1,75.2,54
2021-09-30T10:25:00-07:00,53.4,53.4,53.1,0.7,2.2,19.5,129,0.31,2.19,0.52,2.19,4.33,59.04,30.85,99,0,53.3,75.6,47,29.57,1,75.1,53.9
2021-09-30T10:20:00-07:00,53.6,53.6,53.3,1.1,1.1,19.5,267,0.12,2.15,0.48,2.15,4.29,59,30.84,99,0,59.3,75.6,47,29.57,1,75.1,53.9
2021-09-30T10:15:00-07:00,53.6,53.6,53.3,2,2.2,19.5,249,0.17,2.14,0.47,2.14,4.28,58.99,30.84,99,0,19.1,75.4,47,29.56,1,74.8,53.7
2021-09-30T10:10:00-07:00,53.6,53.6,53.3,0.4,1.1,19.5,156,0.31,2.13,0.46,2.13,4.27,58.98,30.83,99,0,23.9,75.6,47,29.55,1,75.1,53.9
2021-09-30T10:05:00-07:00,53.8,53.8,53.5,1.6,2.2,19.5,268,0.31,2.11,0.44,2.11,4.25,58.97,30.83,99,0,27.3,75.4,47,29.55,1,74.8,53.7
2021-09-30T10:00:00-07:00,54,54,53.7,0,0,19.5,350,0.17,2.08,0.41,2.08,4.22,58.93,30.82,99,0,29.5,75.6,47,29.55,1,75.1,53.9
2021-09-30T09:55:00-07:00,54.1,54.1,53.8,1.3,2.2,19.5,57,0.19,2.07,0.4,2.07,4.21,58.92,30.83,99,0,19.1,75.4,47,29.55,1,74.8,53.7
2021-09-30T09:50:00-07:00,54.1,54.1,53.8,0.7,1.1,19.5,295,0.24,2.06,0.39,2.06,4.2,58.91,30.83,99,0,17.3,75.2,47,29.55,1,74.6,53.6
2021-09-30T09:45:00-07:00,54.5,54.5,54.2,2.2,2.2,19.5,236,0.31,2.04,0.37,2.04,4.18,58.89,30.82,99,0,16.4,75.4,47,29.55,1,74.8,53.7
2021-09-30T09:40:00-07:00,54.3,54.3,54,0,0,19.5,317,0.24,2.02,0.35,2.02,4.16,58.87,30.82,99,0,27.3,75.4,47,29.54,1,74.8,53.7
2021-09-30T09:35:00-07:00,54.1,54.1,53.8,1.3,2.2,19.5,222,0.24,2,0.33,2,4.14,58.85,30.82,99,0,28.6,75.2,47,29.54,1,74.6,53.6
2021-09-30T09:30:00-07:00,54.3,54.3,54,0,0,19.5,274,0.38,1.98,0.31,1.98,4.12,58.84,30.82,99,0,33.4,75.4,47,29.54,1,74.8,53.7
2021-09-30T09:25:00-07:00,54.7,54.7,54.4,1.8,2.2,19.5,229,0.54,1.96,0.29,1.96,4.1,58.81,30.81,99,0,30.7,75.4,46,29.53,1,74.8,53.2
2021-09-30T09:20:00-07:00,55,55,54.7,1.1,2.2,19.5,130,0.47,1.93,0.26,1.93,4.07,58.78,30.81,99,0,28.6,75.4,46,29.53,1,74.8,53.2
2021-09-30T09:15:00-07:00,55.9,55.9,55.6,3.4,5.8,19.5,207,0.35,1.88,0.21,1.88,4.02,58.73,30.82,99,0,8.6,75.4,46,29.54,1,74.8,53.2
2021-09-30T09:10:00-07:00,56.1,56.1,55.8,1.8,2.2,19.5,254,0.31,1.85,0.18,1.85,3.99,58.7,30.81,99,0,6.5,75.2,46,29.54,1,74.6,53
2021-09-30T09:05:00-07:00,56.1,56.1,55.8,1.6,2.2,19.5,250,0.24,1.82,0.15,1.82,3.96,58.67,30.8,99,0,10.4,75.2,46,29.52,1,74.6,53
2021-09-30T09:00:00-07:00,56.3,56.3,56,3.6,4.5,19.5,249,0.19,1.8,0.13,1.8,3.94,58.65,30.8,99,0,10.8,75.2,46,29.52,1,74.6,53
2021-09-30T08:55:00-07:00,56.5,56.5,56.2,2.2,2.2,19.5,257,0.17,1.79,0.12,1.79,3.93,58.64,30.8,99,0,11.6,75,46,29.52,1,74.4,52.8
2021-09-30T08:50:00-07:00,56.7,56.7,56.4,4.5,5.8,19.5,224,0.17,1.77,0.1,1.77,3.91,58.62,30.8,99,0,10.8,75.2,46,29.52,1,74.6,53
2021-09-30T08:45:00-07:00,56.7,56.7,56.4,2.9,4.5,19.5,202,0.19,1.76,0.09,1.76,3.9,58.61,30.8,99,0,12.5,75,46,29.52,1,74.4,52.8
2021-09-30T08:40:00-07:00,56.7,56.7,56.4,4.5,5.8,19.5,252,0.07,1.74,0.07,1.74,3.88,58.59,30.8,99,0,13.3,74.8,46,29.52,1,74.1,52.6
2021-09-30T08:35:00-07:00,56.5,56.5,56.2,4.9,5.8,19.5,234,0.05,1.73,0.06,1.73,3.87,58.58,30.79,99,0,12.1,74.8,46,29.52,1,74.1,52.6
2021-09-30T08:30:00-07:00,56.5,56.5,56.2,2.9,4.5,19.5,247,0.12,1.73,0.06,1.73,3.87,58.58,30.79,99,0,6,74.8,46,29.51,1,74.1,52.6
2021-09-30T08:25:00-07:00,56.3,56.3,56,5.4,6.9,19.5,251,0.07,1.72,0.05,1.72,3.86,58.58,30.79,99,0,12.1,74.8,46,29.52,1,74.1,52.6
2021-09-30T08:20:00-07:00,56.3,56.3,56,4.7,6.9,19.5,216,0.05,1.71,0.04,1.71,3.85,58.56,30.79,99,0,5.6,74.8,46,29.51,1,74.1,52.6
2021-09-30T08:15:00-07:00,56.3,56.3,56,2.5,3.4,19.5,240,0.05,1.71,0.04,1.71,3.85,58.56,30.8,99,0,6,74.8,46,29.52,1,74.1,52.6
2021-09-30T08:10:00-07:00,56.1,56.1,55.8,3.4,4.5,19.5,274,0.05,1.71,0.04,1.71,3.85,58.56,30.79,99,0,4.8,75,46,29.51,1,74.4,52.8
2021-09-30T08:05:00-07:00,56.1,56.1,55.8,2.9,4.5,19.5,177,0,1.7,0.03,1.7,3.84,58.55,30.79,99,0,4.8,74.8,45,29.51,1,74.1,52
2021-09-30T08:00:00-07:00,56.1,56.1,55.8,3.4,4.5,19.5,234,0,1.7,0.03,1.7,3.84,58.55,30.79,99,0,2.1,74.8,45,29.51,1,74.1,52
2021-09-30T07:55:00-07:00,56.3,56.3,56,2.5,3.4,19.5,274,0.07,1.7,0.03,1.7,3.84,58.55,30.78,99,0,1.7,74.8,45,29.51,1,74.1,52
2021-09-30T07:50:00-07:00,56.3,56.3,55.7,5.4,6.9,19.5,168,0.07,1.7,0.03,1.7,3.84,58.55,30.78,98,0,1.7,75,45,29.51,1,74.3,52.2
2021-09-30T07:45:00-07:00,56.5,56.5,55.9,4.5,5.8,19.5,233,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,3.8,74.8,45,29.51,1,74.1,52
2021-09-30T07:40:00-07:00,56.7,56.7,56.1,3.4,4.5,19.5,273,0,1.69,0.02,1.69,3.83,58.54,30.79,98,0,2.1,74.8,45,29.51,1,74.1,52
2021-09-30T07:35:00-07:00,56.8,56.8,56.2,2.7,4.5,19.5,244,0,1.69,0.02,1.69,3.83,58.54,30.8,98,0,0,75,45,29.52,1,74.3,52.2
2021-09-30T07:30:00-07:00,57,57,56.2,3.6,4.5,19.5,261,0,1.69,0.02,1.69,3.83,58.54,30.79,97,0,0,75,45,29.51,1,74.3,52.2
2021-09-30T07:25:00-07:00,57,57,56.2,2.9,4.5,19.5,277,0,1.69,0.02,1.69,3.83,58.54,30.79,97,0,0,75,45,29.51,1,74.3,52.2
2021-09-30T07:20:00-07:00,57,57,56.2,4.5,5.8,19.5,260,0,1.69,0.02,1.69,3.83,58.54,30.79,97,0,0,75.2,45,29.51,1,74.5,52.4
2021-09-30T07:15:00-07:00,57,57,56.2,3.8,5.8,19.5,275,0,1.69,0.02,1.69,3.83,58.54,30.78,97,0,0,75.4,45,29.51,1,74.8,52.6
2021-09-30T07:10:00-07:00,57,57,56.2,4.7,6.9,19.5,275,0,1.69,0.02,1.69,3.83,58.54,30.79,97,0,0,75,45,29.51,1,74.3,52.2
2021-09-30T07:05:00-07:00,57,57,56.2,4.9,6.9,19.5,243,0,1.69,0.02,1.69,3.83,58.54,30.78,97,0,0,75.2,45,29.51,1,74.5,52.4
2021-09-30T07:00:00-07:00,57,57,56.2,6,9.2,19.5,213,0,1.69,0.02,1.69,3.83,58.54,30.78,97,0,0,75.2,44,29.51,1,74.5,51.8
2021-09-30T06:55:00-07:00,57.2,57.2,56.4,2.9,4.5,19.5,201,0,1.69,0.02,1.69,3.83,58.54,30.79,97,0,0,75.2,44,29.51,1,74.5,51.8
2021-09-30T06:50:00-07:00,57.2,57.2,56.4,4.5,6.9,19.5,216,0,1.69,0.02,1.69,3.83,58.54,30.79,97,0,0,75.4,44,29.51,1,74.7,52
2021-09-30T06:45:00-07:00,57.2,57.2,56.4,5.1,6.9,19.5,225,0,1.69,0.02,1.69,3.83,58.54,30.78,97,0,0,75.2,44,29.5,1,74.5,51.8
2021-09-30T06:40:00-07:00,57.4,57.4,56.3,6.5,8.1,19.5,259,0,1.69,0.02,1.69,3.83,58.54,30.78,96,0,0,75.4,45,29.5,1,74.8,52.6
2021-09-30T06:35:00-07:00,57.6,57.6,56.5,6.3,9.2,19.5,237,0,1.69,0.02,1.69,3.83,58.54,30.78,96,0,0,75.4,44,29.51,1,74.7,52
2021-09-30T06:30:00-07:00,57.7,57.7,56.6,5.8,8.1,19.5,248,0,1.69,0.02,1.69,3.83,58.54,30.78,96,0,0,75.4,44,29.5,1,74.7,52
2021-09-30T06:25:00-07:00,57.9,57.9,56.8,5.4,9.2,19.5,272,0,1.69,0.02,1.69,3.83,58.54,30.77,96,0,0,75.4,44,29.5,1,74.7,52
2021-09-30T06:20:00-07:00,57.9,57.9,56.5,2.5,4.5,19.5,241,0,1.69,0.02,1.69,3.83,58.54,30.77,95,0,0,75.6,44,29.49,1,74.9,52.1
2021-09-30T06:15:00-07:00,57.9,57.9,56.5,3.4,4.5,19.5,217,0,1.69,0.02,1.69,3.83,58.54,30.76,95,0,0,75.4,44,29.49,1,74.7,52
2021-09-30T06:10:00-07:00,57.9,57.9,56.5,4,4.5,19.5,203,0,1.69,0.02,1.69,3.83,58.54,30.77,95,0,0,75.4,44,29.5,1,74.7,52
2021-09-30T06:05:00-07:00,57.9,57.9,56.5,5.8,8.1,19.5,215,0,1.69,0.02,1.69,3.83,58.54,30.76,95,0,0,75.4,44,29.48,1,74.7,52
2021-09-30T06:00:00-07:00,57.7,57.7,56.6,10.1,14.8,19.5,213,0,1.69,0.02,1.69,3.83,58.54,30.76,96,0,0,75.4,44,29.49,1,74.7,52
2021-09-30T05:55:00-07:00,57.6,57.6,56.8,4.7,5.8,18.3,219,0,1.69,0.02,1.69,3.83,58.54,30.76,97,0,0,75.6,44,29.48,1,74.9,52.1
2021-09-30T05:50:00-07:00,57.4,57.4,56.8,9.6,11.4,18.3,241,0,1.69,0.02,1.69,3.83,58.54,30.76,98,0,0,75.6,44,29.48,1,74.9,52.1
2021-09-30T05:45:00-07:00,57.2,57.2,56.6,5.1,6.9,15.9,231,0,1.69,0.02,1.69,3.83,58.54,30.76,98,0,0,75.4,44,29.48,1,74.7,52
2021-09-30T05:40:00-07:00,57,57,56.7,4.9,6.9,15.9,190,0,1.69,0.02,1.69,3.83,58.54,30.76,99,0,0,75.4,44,29.49,1,74.7,52
2021-09-30T05:35:00-07:00,56.8,56.8,56.5,4.9,6.9,15.9,299,0,1.69,0.02,1.69,3.83,58.54,30.76,99,0,0,75.6,44,29.48,1,74.9,52.1
2021-09-30T05:30:00-07:00,56.8,56.8,56.5,7.8,11.4,15.9,271,0,1.69,0.02,1.69,3.83,58.54,30.75,99,0,0,75.6,44,29.48,1,74.9,52.1
2021-09-30T05:25:00-07:00,56.7,56.7,56.4,2.7,3.4,15.9,264,0,1.69,0.02,1.69,3.83,58.54,30.74,99,0,0,75.6,44,29.47,1,74.9,52.1
2021-09-30T05:20:00-07:00,56.5,56.5,56.2,2.5,3.4,15.9,219,0,1.69,0.02,1.69,3.83,58.54,30.74,99,0,0,75.4,44,29.47,1,74.7,52
2021-09-30T05:15:00-07:00,56.3,56.3,56,4.5,5.8,15.9,307,0,1.69,0.02,1.69,3.83,58.54,30.76,99,0,0,75.6,44,29.48,1,74.9,52.1
2021-09-30T05:10:00-07:00,56.3,56.3,56,4.7,5.8,15.9,269,0,1.69,0.02,1.69,3.83,58.54,30.74,99,0,0,75.6,44,29.47,1,74.9,52.1
2021-09-30T05:05:00-07:00,56.1,56.1,55.8,6,10.3,15.9,168,0,1.69,0.02,1.69,3.83,58.54,30.75,99,0,0,75.6,44,29.48,1,74.9,52.1
2021-09-30T05:00:00-07:00,56.1,56.1,55.8,3.8,9.2,15.9,198,0,1.69,0.02,1.69,3.83,58.54,30.75,99,0,0,75.6,44,29.47,1,74.9,52.1
2021-09-30T04:55:00-07:00,55.8,55.8,55.5,7.4,10.3,15.9,207,0,1.69,0.02,1.69,3.83,58.54,30.75,99,0,0,75.9,44,29.48,1,75.3,52.4
2021-09-30T04:50:00-07:00,55.6,55.6,55.3,5.4,6.9,15.9,254,0,1.69,0.02,1.69,3.83,58.54,30.75,99,0,0,75.9,44,29.48,1,75.3,52.4
2021-09-30T04:45:00-07:00,55.4,55.4,55.1,6,8.1,15.9,199,0,1.69,0.02,1.69,3.83,58.54,30.75,99,0,0,75.7,43,29.47,1,75,51.6
2021-09-30T04:40:00-07:00,55.2,55.2,54.9,4.3,5.8,15.9,240,0,1.69,0.02,1.69,3.83,58.54,30.74,99,0,0,75.9,43,29.46,1,75.2,51.8
2021-09-30T04:35:00-07:00,55.2,55.2,54.9,6.5,8.1,15.9,222,0,1.69,0.02,1.69,3.83,58.54,30.74,99,0,0,75.7,43,29.46,1,75,51.6
2021-09-30T04:30:00-07:00,55.2,55.2,54.9,2.7,3.4,15.9,256,0,1.69,0.02,1.69,3.83,58.54,30.75,99,0,0,75.9,43,29.47,1,75.2,51.8
2021-09-30T04:25:00-07:00,55.2,55.2,54.9,2.9,3.4,15.9,265,0,1.69,0.02,1.69,3.83,58.54,30.77,99,0,0,75.9,43,29.49,1,75.2,51.8
2021-09-30T04:20:00-07:00,55,55,54.7,1.8,2.2,15.9,171,0,1.69,0.02,1.69,3.83,58.54,30.76,99,0,0,75.9,43,29.49,1,75.2,51.8
2021-09-30T04:15:00-07:00,55,55,54.7,8.5,11.4,15.9,269,0,1.69,0.02,1.69,3.83,58.54,30.76,99,0,0,75.9,43,29.49,1,75.2,51.8
2021-09-30T04:10:00-07:00,55,55,54.7,1.1,2.2,15.9,329,0,1.69,0.02,1.69,3.83,58.54,30.76,99,0,0,76.1,43,29.48,1,75.4,52
2021-09-30T04:05:00-07:00,55,55,54.7,4.5,4.5,15.9,231,0,1.69,0.02,1.69,3.83,58.54,30.77,99,0,0,75.9,43,29.49,1,75.2,51.8
2021-09-30T04:00:00-07:00,55,55,54.7,3.4,4.5,15.9,273,0,1.69,0.02,1.69,3.83,58.54,30.77,99,0,0,76.1,43,29.5,1,75.4,52
2021-09-30T03:55:00-07:00,55,55,54.7,6.3,8.1,15.9,239,0,1.69,0.02,1.69,3.83,58.54,30.77,99,0,0,76.3,43,29.5,1,75.7,52.1
2021-09-30T03:50:00-07:00,55,55,54.7,4.5,5.8,15.9,224,0,1.69,0.02,1.69,3.83,58.54,30.77,99,0,0,76.1,43,29.49,1,75.4,52
2021-09-30T03:45:00-07:00,55,55,54.7,5.4,6.9,15.9,243,0,1.69,0.02,1.69,3.83,58.54,30.77,99,0,0,76.1,43,29.5,1,75.4,52
2021-09-30T03:40:00-07:00,54.9,54.9,54.3,3.1,4.5,15.9,247,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,76.3,42,29.49,1,75.6,51.5
2021-09-30T03:35:00-07:00,54.9,54.9,54.3,6,9.2,15.9,237,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,76.3,42,29.5,1,75.6,51.5
2021-09-30T03:30:00-07:00,54.9,54.9,54.3,6.5,12.5,15.9,269,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,76.3,42,29.5,1,75.6,51.5
2021-09-30T03:25:00-07:00,54.9,54.9,54.3,2.9,4.5,15.9,239,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,76.5,42,29.5,1,75.8,51.7
2021-09-30T03:20:00-07:00,54.7,54.7,54.1,3.1,4.5,15.9,222,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,76.5,42,29.5,1,75.8,51.7
2021-09-30T03:15:00-07:00,54.7,54.7,54.1,6.5,10.3,15.9,213,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,76.6,42,29.5,1,75.9,51.8
2021-09-30T03:10:00-07:00,54.7,54.7,54.1,2.2,3.4,15.9,84,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,76.6,42,29.5,1,75.9,51.8
2021-09-30T03:05:00-07:00,54.7,54.7,54.1,4.5,5.8,15.9,220,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,76.6,42,29.5,1,75.9,51.8
2021-09-30T03:00:00-07:00,54.7,54.7,54.1,5.6,10.3,15.9,245,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,76.8,42,29.5,1,76.2,52
2021-09-30T02:55:00-07:00,54.5,54.5,53.9,6.5,8.1,15.9,227,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,76.6,42,29.51,1,75.9,51.8
2021-09-30T02:50:00-07:00,54.5,54.5,53.9,3.4,6.9,15.9,235,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,76.8,42,29.51,1,76.2,52
2021-09-30T02:45:00-07:00,54.5,54.5,53.9,4.9,5.8,15.9,243,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77,42,29.5,1,76.4,52.1
2021-09-30T02:40:00-07:00,54.3,54.3,53.7,5.8,8.1,15.9,269,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77,42,29.5,1,76.4,52.1
2021-09-30T02:35:00-07:00,54.1,54.1,53.5,2.5,4.5,15.9,231,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77,42,29.5,1,76.4,52.1
2021-09-30T02:30:00-07:00,54,54,53.4,3.4,4.5,15.9,212,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77.2,42,29.51,1,76.6,52.3
2021-09-30T02:25:00-07:00,53.8,53.8,53.2,6.7,9.2,15.9,285,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,77.2,42,29.5,1,76.6,52.3
2021-09-30T02:20:00-07:00,53.8,53.8,53.2,4,5.8,15.9,224,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,77.2,42,29.5,1,76.6,52.3
2021-09-30T02:15:00-07:00,53.6,53.6,53,5.6,8.1,15.9,215,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77.4,42,29.5,1,76.8,52.5
2021-09-30T02:10:00-07:00,53.6,53.6,53,7.8,10.3,15.9,215,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77.4,42,29.5,1,76.8,52.5
2021-09-30T02:05:00-07:00,53.6,53.6,53,4.9,5.8,15.9,220,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,77.4,42,29.49,1,76.8,52.5
2021-09-30T02:00:00-07:00,53.4,53.4,52.8,4.3,5.8,15.9,263,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,77.4,41,29.5,1,76.8,51.8
2021-09-30T01:55:00-07:00,53.4,53.4,52.8,9.2,11.4,15.9,223,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77.4,42,29.51,1,76.8,52.5
2021-09-30T01:50:00-07:00,53.4,53.4,52.8,6,6.9,15.9,262,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,77.4,42,29.5,1,76.8,52.5
2021-09-30T01:45:00-07:00,53.4,53.4,52.8,6,6.9,15.9,244,0,1.69,0.02,1.69,3.83,58.54,30.77,98,0,0,77.5,41,29.5,1,76.9,51.9
2021-09-30T01:40:00-07:00,53.4,53.4,52.8,3.8,4.5,15.9,278,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77.5,41,29.5,1,76.9,51.9
2021-09-30T01:35:00-07:00,53.4,53.4,52.8,10.1,13.6,15.9,262,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77.5,41,29.5,1,76.9,51.9
2021-09-30T01:30:00-07:00,53.4,53.4,52.8,7.4,10.3,15.9,241,0,1.69,0.02,1.69,3.83,58.54,30.78,98,0,0,77.7,41,29.5,1,77.1,52.1
2021-09-30T01:25:00-07:00,53.4,53.4,52.6,8.5,13.6,15.9,213,0,1.69,0.02,1.69,3.83,58.54,30.78,97,0,0,77.7,41,29.51,1,77.1,52.1
2021-09-30T01:20:00-07:00,53.4,53.4,52.6,4.3,5.8,15.9,214,0,1.69,0.02,1.69,3.83,58.54,30.78,97,0,0,77.7,41,29.5,1,77.1,52.1
2021-09-30T01:15:00-07:00,53.4,53.4,52.6,8.1,10.3,15.9,263,0,1.69,0.02,1.69,3.83,58.54,30.77,97,0,0,77.9,41,29.5,1,77.3,52.3
2021-09-30T01:10:00-07:00,53.6,53.6,52.8,5.1,9.2,15.9,243,0,1.69,0.02,1.69,3.83,58.54,30.78,97,0,0,77.9,41,29.5,1,77.3,52.3
2021-09-30T01:05:00-07:00,53.6,53.6,52.5,2.9,4.5,15.9,222,0,1.69,0.02,1.69,3.83,58.54,30.78,96,0,0,78.1,41,29.5,1,77.5,52.5
2021-09-30T01:00:00-07:00,53.8,53.8,52.7,4.3,6.9,15.9,231,0.05,1.69,0.02,1.69,3.83,58.54,30.78,96,0,0,78.3,41,29.51,1,77.8,52.6
2021-09-30T00:55:00-07:00,53.8,53.8,52.7,6.9,11.4,15.9,234,0.05,1.69,0.02,1.69,3.83,58.54,30.78,96,0,0,77.9,41,29.5,1,77.3,52.3
2021-09-30T00:50:00-07:00,53.8,53.8,52.7,3.4,4.5,15.9,260,0,1.68,0.01,1.68,3.82,58.53,30.77,96,0,0,78.3,41,29.5,1,77.8,52.6
2021-09-30T00:45:00-07:00,53.8,53.8,52.7,6.3,8.1,15.9,223,0,1.68,0.01,1.68,3.82,58.53,30.78,96,0,0,78.3,41,29.5,1,77.8,52.6
2021-09-30T00:40:00-07:00,53.8,53.8,52.7,3.8,4.5,15.9,307,0,1.68,0.01,1.68,3.82,58.53,30.78,96,0,0,78.3,41,29.5,1,77.8,52.6
2021-09-30T00:35:00-07:00,54,54,52.6,0.9,2.2,15.9,270,0,1.68,0.01,1.68,3.82,58.53,30.77,95,0,0,78.3,41,29.5,1,77.8,52.6
2021-09-30T00:30:00-07:00,54.1,54.1,52.7,2.9,4.5,15.9,231,0,1.68,0.01,1.68,3.82,58.53,30.77,95,0,0,78.4,41,29.5,1,77.9,52.7
2021-09-30T00:25:00-07:00,54.3,54.3,52.6,5.1,6.9,15.9,261,0,1.68,0.01,1.68,3.82,58.53,30.78,94,0,0,78.3,41,29.5,1,77.8,52.6
2021-09-30T00:20:00-07:00,54.9,54.9,52.9,4.5,6.9,14.8,222,0.07,1.68,0.01,1.68,3.82,58.53,30.77,93,0,0,78.4,41,29.49,1,77.9,52.7
2021-09-30T00:15:00-07:00,55,55,52.7,4,5.8,14.8,233,0.07,1.68,0.01,1.68,3.82,58.53,30.77,92,0,0,78.6,41,29.5,1,78.1,52.9
2021-09-30T00:10:00-07:00,55.4,55.4,53.1,2.7,3.4,10.3,217,0,1.67,0,1.67,3.81,58.52,30.77,92,0,0,78.4,41,29.5,1,77.9,52.7
2021-09-30T00:05:00-07:00,55.6,55.6,53,6,10.3,10.3,246,0,1.67,0,1.67,3.81,58.52,30.77,91,0,0,78.6,41,29.5,1,78.1,52.9
2021-09-30T00:00:00-07:00,55.6,55.6,52.7,7.4,9.2,9.2,236,0,1.67,0,1.67,3.81,58.52,30.77,90,0,0,78.8,41,29.5,1,78.3,53.1
2021-09-29T23:55:00-07:00,55.6,55.6,52.7,3.4,4.5,18.3,204,0,1.67,0.1,1.67,3.81,58.52,30.77,90,0,0,78.6,41,29.5,1,78.1,52.9
2021-09-29T23:50:00-07:00,55.6,55.6,52.4,4.5,5.8,18.3,239,0,1.67,0.1,1.67,3.81,58.52,30.78,89,0,0,78.6,41,29.5,1,78.1,52.9
2021-09-29T23:45:00-07:00,55.8,55.8,52.6,5.6,6.9,18.3,252,0,1.67,0.1,1.67,3.81,58.52,30.78,89,0,0,78.6,41,29.5,1,78.1,52.9
2021-09-29T23:40:00-07:00,55.2,55.2,52.6,1.8,2.2,18.3,219,0,1.67,0.1,1.67,3.81,58.52,30.77,91,0,0,78.6,41,29.49,1,78.1,52.9
2021-09-29T23:35:00-07:00,54.3,54.3,52,2.2,3.4,18.3,268,0,1.67,0.1,1.67,3.81,58.52,30.77,92,0,0,78.4,41,29.5,1,77.9,52.7
2021-09-29T23:30:00-07:00,54.1,54.1,51.8,2.9,4.5,18.3,211,0,1.67,0.1,1.67,3.81,58.52,30.77,92,0,0,78.6,41,29.5,1,78.1,52.9
2021-09-29T23:25:00-07:00,54.1,54.1,51.5,5.4,6.9,18.3,195,0,1.67,0.1,1.67,3.81,58.52,30.77,91,0,0,78.6,41,29.5,1,78.1,52.9
