03/10/2022 02:20:00 605 76.50
03/10/2022 02:25:00 606 76.50
03/10/2022 02:30:00 607 76.50
03/10/2022 02:35:00 608 76.50
03/10/2022 02:40:00 609 76.10
03/10/2022 02:45:00 610 75.90
03/10/2022 02:50:00 611 76.10
03/10/2022 02:55:00 612 76.10
03/10/2022 03:00:00 613 75.90
03/10/2022 03:05:00 614 76.10
03/10/2022 03:10:00 615 75.70
03/10/2022 03:15:00 616 75.70
03/10/2022 03:20:00 617 75.90
03/10/2022 03:25:00 618 75.90
03/10/2022 03:30:00 619 75.70
03/10/2022 03:35:00 620 75.70
03/10/2022 03:40:00 621 75.70
03/10/2022 03:45:00 622 75.60
03/10/2022 03:50:00 623 75.90
03/10/2022 03:55:00 624 75.70
03/10/2022 04:00:00 625 75.60
03/10/2022 04:05:00 626 75.60
03/10/2022 04:10:00 627 75.40
03/10/2022 04:15:00 628 75.20
03/10/2022 04:20:00 629 75.40
03/10/2022 04:25:00 630 75.20
03/10/2022 04:30:00 631 75.00
03/10/2022 04:35:00 632 75.20
03/10/2022 04:40:00 633 75.00
03/10/2022 04:45:00 634 75.20
03/10/2022 04:50:00 635 75.20
03/10/2022 04:55:00 636 75.00
03/10/2022 05:00:00 637 75.00
03/10/2022 05:05:00 638 75.20
03/10/2022 05:10:00 639 75.00
03/10/2022 05:15:00 640 74.80
03/10/2022 05:20:00 641 75.00
03/10/2022 05:25:00 642 75.00
03/10/2022 05:30:00 643 74.80
03/10/2022 05:35:00 644 75.00
03/10/2022 05:40:00 645 75.00
03/10/2022 05:45:00 646 74.80
03/10/2022 05:50:00 647 74.80
03/10/2022 05:55:00 648 74.70
03/10/2022 06:00:00 649 74.70
03/10/2022 06:05:00 650 74.70
03/10/2022 06:10:00 651 74.70
03/10/2022 06:15:00 652 74.70
03/10/2022 06:20:00 653 74.70
03/10/2022 06:25:00 654 74.70
03/10/2022 06:30:00 655 74.30
03/10/2022 06:35:00 656 74.70
03/10/2022 06:40:00 657 74.50
03/10/2022 06:45:00 658 74.50
03/10/2022 06:50:00 659 74.30
03/10/2022 06:55:00 660 74.30
03/10/2022 07:00:00 661 74.30
03/10/2022 07:05:00 662 74.30
03/10/2022 07:10:00 663 74.30
03/10/2022 07:15:00 664 74.30
03/10/2022 07:20:00 665 74.30
03/10/2022 07:25:00 666 74.30
03/10/2022 07:30:00 667 73.90
03/10/2022 07:35:00 668 73.90
03/10/2022 07:40:00 669 73.90
03/10/2022 07:45:00 670 74.10
03/10/2022 07:50:00 671 73.90
03/10/2022 07:55:00 672 73.90
03/10/2022 08:00:00 673 73.90
03/10/2022 08:05:00 674 73.90
03/10/2022 08:10:00 675 73.90
03/10/2022 08:15:00 676 73.90
03/10/2022 08:20:00 677 74.10
03/10/2022 08:25:00 678 73.90
03/10/2022 08:30:00 679 73.90
03/10/2022 08:35:00 680 73.90
03/10/2022 08:40:00 681 73.90
03/10/2022 08:45:00 682 73.90
03/10/2022 08:50:00 683 73.80
03/10/2022 08:55:00 684 73.80
03/10/2022 09:00:00 685 73.90
03/10/2022 09:05:00 686 73.80
03/10/2022 09:10:00 687 73.80
03/10/2022 09:15:00 688 73.80
03/10/2022 09:20:00 689 73.90
03/10/2022 09:25:00 690 73.80
03/10/2022 09:30:00 691 73.90
03/10/2022 09:35:00 692 73.90
03/10/2022 09:40:00 693 73.90
03/10/2022 09:45:00 694 73.90
03/10/2022 09:50:00 695 73.90
03/10/2022 09:55:00 696 74.10
03/10/2022 10:00:00 697 73.90
03/10/2022 10:05:00 698 74.10
03/10/2022 10:10:00 699 73.90
03/10/2022 10:15:00 700 74.10
03/10/2022 10:20:00 701 73.90
03/10/2022 10:25:00 702 74.10
03/10/2022 10:30:00 703 73.90
